snapshot_date,facility_id,sku_id,on_hand_qty,reserved_qty,available_qty
2023-02-12,FAC-071,SKU-00687,585,338,3167
2023-05-09,FAC-077,SKU-00541,606,704,2463
2024-04-30,FAC-052,SKU-00724,428,73,1667
2025-02-25,FAC-100,SKU-01410,2479,389,3723
2025-03-12,FAC-067,SKU-02761,630,286,2331
2025-07-12,FAC-087,SKU-00572,1105,15,2812
2025-10-11,FAC-011,SKU-02841,1035,101,2437
2025-06-13,FAC-010,SKU-00882,2998,324,1795
2023-10-02,FAC-059,SKU-02802,2401,556,878
2024-05-06,FAC-066,SKU-02933,44,10,1927
2025-08-22,FAC-081,SKU-00046,2651,4,3994
2023-12-04,FAC-099,SKU-00914,1470,139,3900
2023-01-29,FAC-002,SKU-01458,4287,205,3387
2025-03-05,FAC-064,SKU-00306,683,393,3029
2025-10-29,FAC-035,SKU-00661,3854,2,1469
2025-02-10,FAC-062,SKU-00235,1424,339,4475
2023-07-17,FAC-011,SKU-00850,3045,141,3377
2024-11-15,FAC-052,SKU-01919,3388,857,473
2024-04-23,FAC-035,SKU-01164,2969,818,651
2024-09-14,FAC-095,SKU-01521,755,792,3327
2023-06-26,FAC-099,SKU-00727,1112,765,4746
2024-04-08,FAC-083,SKU-01040,2970,274,4121
2023-10-17,FAC-093,SKU-00334,4309,366,1720
2023-08-18,FAC-054,SKU-00698,151,335,591
2024-02-27,FAC-083,SKU-00249,2066,699,3583
2025-01-11,FAC-051,SKU-00090,2088,436,3997
2025-01-31,FAC-054,SKU-00991,1746,693,4155
2024-04-18,FAC-091,SKU-02323,4590,759,4996
2024-10-29,FAC-056,SKU-01188,4456,105,3748
2023-05-06,FAC-081,SKU-02779,2188,581,1182
2023-11-06,FAC-029,SKU-02501,4062,581,1788
2023-06-22,FAC-082,SKU-00017,2113,757,4860
2023-02-23,FAC-007,SKU-01158,1882,928,3945
2023-03-26,FAC-086,SKU-03000,2111,201,681
2025-06-22,FAC-012,SKU-01131,1436,794,1615
2025-01-02,FAC-001,SKU-01396,213,853,403
2024-12-14,FAC-050,SKU-02902,1309,144,76
2024-10-15,FAC-067,SKU-01871,4680,476,1726
2024-07-14,FAC-026,SKU-01526,2756,321,2832
2023-04-01,FAC-072,SKU-01398,611,151,3956
2024-12-03,FAC-095,SKU-01925,4108,919,2708
2024-12-29,FAC-021,SKU-00639,3950,289,817
2024-05-02,FAC-009,SKU-00719,1153,155,3414
2025-10-19,FAC-021,SKU-00651,439,398,2703
2024-07-14,FAC-046,SKU-02381,2488,370,892
2023-04-04,FAC-033,SKU-02553,864,309,3522
2023-10-01,FAC-045,SKU-02015,2305,83,3070
2025-04-26,FAC-052,SKU-01904,4220,344,3217
2025-08-30,FAC-073,SKU-00400,2827,838,2412
2023-09-02,FAC-025,SKU-00689,2107,89,1754
2023-04-16,FAC-071,SKU-02854,2487,828,154
2025-08-18,FAC-087,SKU-02212,2779,902,1689
2023-06-07,FAC-068,SKU-01430,527,687,1499
2023-03-23,FAC-041,SKU-01411,722,892,4960
2024-06-28,FAC-039,SKU-02015,1482,757,1124
2023-06-14,FAC-043,SKU-00199,1197,509,859
2023-10-29,FAC-057,SKU-00050,286,291,3284
2023-10-14,FAC-007,SKU-02768,2048,679,2569
2025-10-19,FAC-081,SKU-01835,541,251,887
2024-12-24,FAC-013,SKU-00663,4052,245,2827
2025-07-20,FAC-037,SKU-02995,3022,169,1150
2024-03-18,FAC-020,SKU-02945,1551,820,4886
2025-10-09,FAC-087,SKU-02837,3139,364,1724
2025-03-09,FAC-045,SKU-00795,3159,277,1247
2024-03-27,FAC-083,SKU-01346,4263,715,4957
2024-06-03,FAC-096,SKU-00976,1622,988,116
2023-06-15,FAC-083,SKU-00371,4112,213,3020
2025-02-06,FAC-041,SKU-02141,2041,177,4793
2024-12-04,FAC-035,SKU-02043,4706,290,2342
2023-08-10,FAC-080,SKU-01486,2841,665,2142
2024-03-02,FAC-100,SKU-00500,462,136,783
2023-01-09,FAC-017,SKU-02898,2458,839,524
2025-04-14,FAC-086,SKU-01642,1351,231,3443
2024-12-03,FAC-031,SKU-00992,3316,832,3953
2024-10-25,FAC-083,SKU-01580,2164,475,693
2025-02-14,FAC-007,SKU-02610,3527,888,1270
2024-10-04,FAC-012,SKU-01917,3058,339,3729
2024-10-06,FAC-029,SKU-00048,2496,557,1275
2023-04-15,FAC-043,SKU-02234,1304,794,177
2025-05-16,FAC-048,SKU-00845,482,590,4306
2025-10-18,FAC-044,SKU-02429,3472,385,4739
2023-01-07,FAC-048,SKU-01134,891,694,767
2024-08-04,FAC-086,SKU-01537,4970,693,2494
2024-08-30,FAC-080,SKU-02447,3589,653,3876
2023-12-31,FAC-064,SKU-02753,1846,44,3363
2024-05-15,FAC-083,SKU-02993,2114,40,461
2025-01-25,FAC-095,SKU-01158,2227,714,2066
2024-10-06,FAC-086,SKU-01154,4808,1,2566
2025-06-08,FAC-041,SKU-02324,3727,901,4378
2023-08-29,FAC-063,SKU-02966,1097,730,115
2023-02-16,FAC-096,SKU-02421,2959,7,3485
2024-09-03,FAC-067,SKU-01127,680,773,3660
2023-08-10,FAC-067,SKU-02391,4953,743,1660
2025-10-05,FAC-053,SKU-01853,3899,493,4349
2024-04-10,FAC-070,SKU-00340,3839,209,3297
2024-07-11,FAC-039,SKU-01850,3341,312,23
2025-04-02,FAC-033,SKU-01844,408,795,63
2023-03-01,FAC-059,SKU-00321,2781,213,1274
2025-11-11,FAC-020,SKU-00045,2205,710,4704
2025-06-04,FAC-004,SKU-01204,4026,497,1176
2025-02-11,FAC-062,SKU-00706,4030,207,4949
2024-05-06,FAC-079,SKU-00237,222,681,3722
2025-10-15,FAC-040,SKU-01335,2661,807,960
2023-12-24,FAC-073,SKU-00965,4987,170,2853
2025-09-24,FAC-064,SKU-02666,3453,776,859
2023-04-18,FAC-003,SKU-00769,4100,290,3416
2024-03-03,FAC-051,SKU-00843,3855,510,4751
2023-10-16,FAC-051,SKU-01249,1230,515,4526
2024-09-17,FAC-020,SKU-00793,2899,814,4832
2024-06-24,FAC-088,SKU-01347,1064,332,681
2023-07-18,FAC-015,SKU-01603,4181,970,788
2024-12-02,FAC-043,SKU-00264,2466,677,3393
2024-09-09,FAC-054,SKU-00952,416,301,2450
2024-05-05,FAC-073,SKU-01423,2199,526,2386
2023-08-20,FAC-017,SKU-01821,371,364,657
2023-05-10,FAC-023,SKU-02750,908,546,3989
2024-08-04,FAC-015,SKU-00441,3249,345,4920
2023-05-06,FAC-046,SKU-01749,673,443,4410
2023-03-15,FAC-038,SKU-02620,1631,54,826
2025-07-12,FAC-083,SKU-00120,1263,623,3344
2024-09-05,FAC-048,SKU-01687,2530,39,110
2025-03-04,FAC-057,SKU-00687,655,324,3088
2023-12-30,FAC-094,SKU-02554,4783,900,3161
2024-08-20,FAC-065,SKU-00111,2450,530,3309
2024-12-31,FAC-100,SKU-02847,1597,115,1074
2025-04-11,FAC-037,SKU-00117,4815,610,3963
2025-05-14,FAC-067,SKU-02146,599,828,1896
2023-07-04,FAC-050,SKU-02054,3406,395,1506
2023-10-17,FAC-005,SKU-01360,30,434,3583
2025-01-22,FAC-017,SKU-00499,4919,33,2106
2024-08-17,FAC-045,SKU-02557,1734,293,2036
2024-04-24,FAC-038,SKU-02703,449,215,2405
2025-10-04,FAC-099,SKU-02039,2790,555,2336
2024-03-05,FAC-002,SKU-02710,3863,206,4822
2023-10-26,FAC-081,SKU-01225,3900,617,2206
2023-05-16,FAC-019,SKU-02747,4491,279,3097
2024-09-24,FAC-074,SKU-01552,3698,991,3468
2024-06-18,FAC-090,SKU-00788,2337,63,1827
2023-12-18,FAC-001,SKU-01358,2285,869,726
2023-08-26,FAC-090,SKU-00152,275,427,3619
2024-10-17,FAC-099,SKU-00708,830,269,2092
2023-07-02,FAC-009,SKU-01543,77,158,24
2023-12-02,FAC-051,SKU-00737,3409,997,4463
2025-05-31,FAC-068,SKU-00368,4130,53,218
2023-02-16,FAC-043,SKU-02661,4158,132,1472
2025-10-29,FAC-087,SKU-02409,726,99,1116
2024-07-09,FAC-099,SKU-02738,4016,753,4396
2025-10-24,FAC-017,SKU-02917,2078,285,1725
2024-08-31,FAC-076,SKU-01629,2270,186,4394
2024-10-20,FAC-077,SKU-01640,2309,205,3600
2024-09-23,FAC-086,SKU-02716,1572,638,1638
2024-06-21,FAC-011,SKU-02618,2192,756,1979
2024-09-15,FAC-078,SKU-00166,3054,545,3062
2023-01-07,FAC-038,SKU-01809,2105,824,3549
2023-01-20,FAC-024,SKU-01801,3476,243,1560
2025-02-18,FAC-024,SKU-02173,1173,640,1632
2024-09-05,FAC-064,SKU-01512,4099,361,2728
2023-05-30,FAC-084,SKU-00244,2546,576,4237
2023-02-17,FAC-071,SKU-00233,1620,937,2299
2024-05-19,FAC-064,SKU-01519,4808,932,1553
2023-08-04,FAC-082,SKU-00090,4187,282,198
2025-07-14,FAC-070,SKU-00676,1525,439,4893
2023-09-10,FAC-020,SKU-02602,3721,778,3056
2023-03-28,FAC-028,SKU-01094,2417,998,876
2023-10-01,FAC-007,SKU-01086,2774,203,2187
2024-12-22,FAC-013,SKU-00726,3735,646,608
2024-02-05,FAC-061,SKU-02415,3384,276,69
2023-12-30,FAC-027,SKU-02347,1519,936,2747
2025-02-20,FAC-088,SKU-01868,4432,612,698
2025-02-06,FAC-063,SKU-02393,175,480,2999
2025-11-26,FAC-044,SKU-01305,2228,564,1115
2023-06-21,FAC-031,SKU-02218,261,669,4921
2024-12-27,FAC-011,SKU-02797,3830,826,4308
2025-10-27,FAC-033,SKU-00627,1059,158,3913
2025-06-05,FAC-087,SKU-01381,1479,781,4406
2023-12-04,FAC-051,SKU-00835,627,734,4815
2024-11-30,FAC-090,SKU-00012,1562,59,3439
2023-06-26,FAC-085,SKU-00583,3149,562,4946
2025-09-16,FAC-015,SKU-02742,109,610,4383
2024-05-13,FAC-092,SKU-00291,1799,157,4211
2023-05-03,FAC-094,SKU-01224,986,196,1449
2023-07-21,FAC-068,SKU-01597,2011,512,4782
2024-07-17,FAC-010,SKU-01569,1242,380,626
2023-05-05,FAC-008,SKU-02290,4028,663,2038
2023-03-27,FAC-086,SKU-02783,2685,920,2345
2024-07-26,FAC-063,SKU-00991,4738,926,2784
2023-01-13,FAC-059,SKU-00121,2736,969,2733
2025-07-19,FAC-057,SKU-00858,1819,307,4853
2024-11-27,FAC-059,SKU-01043,4562,400,1804
2023-05-09,FAC-066,SKU-01888,3546,801,4481
2024-12-14,FAC-025,SKU-02647,2774,219,1525
2024-03-04,FAC-081,SKU-02098,2898,726,2239
2025-08-07,FAC-037,SKU-01743,4408,496,4903
2023-04-25,FAC-021,SKU-01449,4236,850,2954
2025-06-08,FAC-055,SKU-01367,2013,283,178
2024-12-22,FAC-094,SKU-01702,3185,742,1531
2023-02-17,FAC-002,SKU-01212,839,147,990
2024-12-07,FAC-081,SKU-02053,4010,12,1924
2025-10-31,FAC-028,SKU-00493,814,109,4022
2023-12-17,FAC-052,SKU-01484,837,75,194
2023-08-08,FAC-045,SKU-02390,2103,940,4789
2023-03-18,FAC-039,SKU-01665,144,654,4177
2024-02-16,FAC-055,SKU-00821,1255,185,3165
2025-10-10,FAC-009,SKU-02957,3123,963,3825
2025-06-24,FAC-089,SKU-01469,3957,672,2452
2025-04-19,FAC-072,SKU-02834,4282,247,4938
2023-09-30,FAC-031,SKU-00230,2726,291,1780
2023-09-23,FAC-095,SKU-00779,3638,347,1100
2025-04-25,FAC-056,SKU-00285,2034,696,2626
2024-01-17,FAC-032,SKU-02804,3618,747,3215
2024-07-05,FAC-060,SKU-02841,1822,916,537
2025-07-03,FAC-055,SKU-01041,1483,517,2916
2024-04-07,FAC-053,SKU-02892,3230,693,2137
2025-07-11,FAC-097,SKU-00405,747,120,1422
2025-06-30,FAC-062,SKU-00102,2783,642,404
2025-02-11,FAC-100,SKU-02398,1339,923,2235
2023-07-26,FAC-025,SKU-02139,240,677,3493
2025-07-13,FAC-047,SKU-02810,817,175,2065
2024-02-21,FAC-049,SKU-00957,121,907,3375
2025-07-12,FAC-027,SKU-01020,3458,734,3391
2023-01-02,FAC-079,SKU-01307,3731,876,1231
2024-03-18,FAC-047,SKU-00417,2999,552,3887
2023-02-10,FAC-015,SKU-01231,1908,311,2890
2025-03-11,FAC-053,SKU-02913,4097,406,4953
2023-11-27,FAC-056,SKU-00058,1254,835,2920
2024-06-15,FAC-018,SKU-00292,574,676,748
2024-08-28,FAC-055,SKU-02953,1228,694,2809
2025-08-11,FAC-091,SKU-00906,2494,826,646
2025-04-06,FAC-049,SKU-00125,306,277,4748
2023-04-29,FAC-017,SKU-01400,2117,426,1496
2025-02-07,FAC-031,SKU-00009,1577,772,3020
2023-07-16,FAC-089,SKU-02571,4889,952,3581
2023-03-24,FAC-042,SKU-02622,2121,203,656
2025-02-01,FAC-090,SKU-02861,4005,356,630
2025-02-09,FAC-016,SKU-01185,3255,124,3760
2023-05-17,FAC-045,SKU-01581,3136,444,2013
2025-04-23,FAC-004,SKU-03000,4543,949,1673
2025-05-14,FAC-090,SKU-01870,2594,825,3151
2023-10-11,FAC-056,SKU-00712,3267,205,4333
2023-03-21,FAC-090,SKU-01843,3458,122,737
2023-09-23,FAC-038,SKU-02600,87,93,2702
2024-12-31,FAC-084,SKU-01257,767,278,1094
2024-07-20,FAC-049,SKU-00675,4432,766,2745
2023-11-13,FAC-094,SKU-02364,1946,289,3479
2024-01-30,FAC-002,SKU-00958,3386,676,1062
2025-03-25,FAC-025,SKU-00322,2515,597,4154
2025-02-04,FAC-086,SKU-00512,2598,638,3016
2023-08-22,FAC-094,SKU-02584,2354,46,712
2024-09-23,FAC-026,SKU-00506,965,514,32
2024-10-20,FAC-026,SKU-00111,132,851,1558
2023-02-23,FAC-086,SKU-00440,665,539,1079
2024-02-25,FAC-071,SKU-01699,1955,813,95
2025-05-21,FAC-062,SKU-02234,4969,337,1428
2024-11-01,FAC-010,SKU-00769,4502,838,2495
2025-05-03,FAC-084,SKU-01886,2946,545,3285
2024-10-22,FAC-090,SKU-02109,1230,365,1195
2023-01-13,FAC-044,SKU-00139,4025,42,2899
2023-05-27,FAC-035,SKU-02106,1579,523,3240
2024-10-26,FAC-048,SKU-00037,4340,289,846
2025-08-23,FAC-084,SKU-00130,4696,365,3129
2023-05-06,FAC-087,SKU-01023,2383,212,4246
2023-01-21,FAC-016,SKU-00270,2143,740,33
2023-11-28,FAC-088,SKU-02931,1545,255,4759
2023-12-10,FAC-052,SKU-01174,3146,485,1607
2023-04-05,FAC-047,SKU-01590,987,673,2055
2025-08-01,FAC-005,SKU-02277,4664,813,2921
2025-07-29,FAC-058,SKU-01171,4431,718,2649
2024-06-23,FAC-059,SKU-01563,2716,797,3361
2025-09-07,FAC-061,SKU-00555,4715,253,4787
2025-06-07,FAC-067,SKU-01464,897,200,1963
2025-07-24,FAC-087,SKU-00130,3490,273,2394
2023-11-12,FAC-013,SKU-02934,863,720,337
2025-01-01,FAC-054,SKU-02483,3044,467,4223
2025-04-10,FAC-088,SKU-00861,2926,1,452
2023-05-20,FAC-019,SKU-02495,959,566,2987
2024-08-26,FAC-031,SKU-01497,1156,547,387
2025-06-06,FAC-025,SKU-01649,2251,367,862
2024-10-12,FAC-063,SKU-02607,2951,577,3883
2025-05-25,FAC-040,SKU-02013,2172,121,2759
2025-01-07,FAC-064,SKU-01370,1247,116,4462
2025-05-01,FAC-042,SKU-02512,4885,479,1064
2025-05-23,FAC-022,SKU-00552,3355,940,3856
2023-08-27,FAC-045,SKU-02607,1286,24,2172
2023-01-06,FAC-098,SKU-01091,1765,301,911
2023-10-06,FAC-086,SKU-02935,2888,339,1852
2023-05-08,FAC-096,SKU-00940,1327,570,522
2023-02-03,FAC-055,SKU-00314,1889,448,1665
2024-04-19,FAC-017,SKU-02727,3450,983,1028
2024-04-21,FAC-066,SKU-00266,2346,87,4578
2024-11-08,FAC-048,SKU-01074,2073,927,4094
2024-01-31,FAC-073,SKU-00603,1861,589,188
2023-06-22,FAC-086,SKU-00328,3836,233,86
2023-08-04,FAC-052,SKU-02685,4004,9,2741
2024-09-18,FAC-030,SKU-00385,4145,692,593
2024-01-16,FAC-100,SKU-02347,743,733,3748
2024-07-08,FAC-033,SKU-02887,3198,263,4290
2024-02-21,FAC-099,SKU-01370,1910,575,4311
2024-02-01,FAC-025,SKU-01779,290,509,4602
2024-01-14,FAC-071,SKU-00788,1347,160,4289
2024-08-26,FAC-023,SKU-01915,3367,721,3692
2023-05-08,FAC-007,SKU-01593,2481,349,1770
2025-08-03,FAC-062,SKU-00543,1735,399,3001
2024-04-20,FAC-020,SKU-01705,1601,723,3613
2023-01-29,FAC-060,SKU-01514,1138,866,1851
2024-10-31,FAC-043,SKU-02842,4295,162,4277
2025-09-30,FAC-052,SKU-00243,4264,763,2890
2024-01-14,FAC-045,SKU-02058,4510,584,1876
2023-03-15,FAC-024,SKU-01737,3668,648,2352
2025-10-17,FAC-081,SKU-00443,1311,990,1882
2025-01-30,FAC-019,SKU-01759,3219,375,3124
2024-06-11,FAC-058,SKU-00258,2269,362,2483
2025-07-29,FAC-018,SKU-02718,4722,934,3797
2023-07-29,FAC-017,SKU-00071,72,95,293
2023-04-15,FAC-045,SKU-00552,2899,365,3
2025-02-08,FAC-052,SKU-02383,3729,781,1328
2023-02-09,FAC-089,SKU-00838,623,55,152
2025-07-27,FAC-080,SKU-02012,3020,938,3668
2025-05-14,FAC-092,SKU-02728,187,163,2674
2025-05-20,FAC-075,SKU-02074,3566,966,2099
2024-11-08,FAC-085,SKU-02669,1820,607,2226
2024-06-16,FAC-093,SKU-00336,2227,666,881
2025-04-30,FAC-018,SKU-02339,3229,903,326
2024-09-12,FAC-025,SKU-01939,3822,755,24
2023-11-15,FAC-098,SKU-02455,2627,975,1005
2023-08-07,FAC-065,SKU-02070,3642,379,708
2024-09-27,FAC-080,SKU-00205,1566,20,651
2024-02-20,FAC-038,SKU-02684,2729,583,1251
2024-11-07,FAC-017,SKU-00093,2720,621,4627
2024-09-23,FAC-067,SKU-01452,1856,652,181
2024-11-04,FAC-060,SKU-02890,1042,767,689
2023-10-03,FAC-063,SKU-00752,4967,769,786
2025-05-04,FAC-065,SKU-02673,4266,899,1774
2025-10-17,FAC-085,SKU-00562,1861,67,3573
2023-08-10,FAC-091,SKU-01721,3990,62,2035
2023-01-15,FAC-044,SKU-01441,1256,745,4453
2024-02-17,FAC-074,SKU-02864,4528,734,774
2024-08-19,FAC-008,SKU-01012,3342,316,4350
2023-03-21,FAC-002,SKU-02994,1966,867,1347
2024-07-25,FAC-009,SKU-02435,3185,656,854
2023-09-20,FAC-019,SKU-01811,1032,901,2652
2025-07-26,FAC-043,SKU-01124,4913,170,3042
2025-04-10,FAC-017,SKU-02910,2152,450,335
2025-08-25,FAC-089,SKU-01672,2418,65,1704
2024-09-18,FAC-050,SKU-02603,3497,588,3044
2025-10-27,FAC-008,SKU-00532,941,570,4011
2024-01-14,FAC-060,SKU-01150,3038,249,3070
2025-08-24,FAC-077,SKU-02525,4959,215,313
2023-09-27,FAC-023,SKU-02474,759,918,267
2025-07-20,FAC-049,SKU-02707,4153,598,1474
2023-07-20,FAC-023,SKU-02439,256,38,3680
2023-04-11,FAC-001,SKU-01343,1629,609,4033
2023-08-15,FAC-051,SKU-00521,1883,604,2475
2024-06-20,FAC-094,SKU-00864,2812,160,3306
2023-11-30,FAC-063,SKU-02235,81,561,1828
2024-01-11,FAC-060,SKU-02655,1783,857,1303
2023-06-11,FAC-015,SKU-00217,4864,144,3800
2023-06-26,FAC-005,SKU-01003,4520,587,2180
2025-09-28,FAC-017,SKU-01749,3375,165,1225
2024-11-20,FAC-094,SKU-02019,2035,764,1330
2025-06-22,FAC-008,SKU-00437,858,184,4462
2025-10-23,FAC-084,SKU-01030,3940,471,3655
2024-10-22,FAC-016,SKU-02653,169,5,375
2024-05-01,FAC-013,SKU-01658,3769,406,1656
2024-03-03,FAC-093,SKU-01918,223,562,3431
2024-07-07,FAC-078,SKU-02702,2770,73,3321
2024-09-30,FAC-026,SKU-02976,3131,641,1312
2023-03-26,FAC-040,SKU-02800,483,231,1064
2024-05-12,FAC-082,SKU-01339,1801,932,768
2024-07-04,FAC-075,SKU-01910,1983,406,1086
2024-09-14,FAC-009,SKU-02073,2306,515,2536
2025-08-15,FAC-052,SKU-00407,2901,355,2641
2023-01-24,FAC-091,SKU-01128,4082,607,23
2023-12-24,FAC-088,SKU-02277,597,110,3677
2024-11-25,FAC-003,SKU-02514,84,908,4008
2024-01-19,FAC-081,SKU-00895,989,676,510
2023-06-06,FAC-054,SKU-01773,4762,398,3637
2024-03-04,FAC-098,SKU-00939,4673,307,738
2025-04-03,FAC-090,SKU-01710,3015,340,3513
2023-02-18,FAC-096,SKU-00443,1174,998,4056
2023-02-24,FAC-075,SKU-01915,3622,205,1271
2025-02-05,FAC-017,SKU-00765,3493,299,2884
2023-11-20,FAC-075,SKU-02964,2910,5,2790
2024-01-30,FAC-065,SKU-02967,3246,22,1581
2024-10-24,FAC-043,SKU-02772,3634,934,368
2025-01-18,FAC-011,SKU-00703,727,888,4433
2024-08-10,FAC-064,SKU-01970,1065,481,1814
2025-03-24,FAC-045,SKU-01902,4517,382,2084
2025-11-02,FAC-018,SKU-00977,3295,172,87
2023-10-06,FAC-054,SKU-00531,423,18,159
2025-03-06,FAC-026,SKU-00748,4332,61,4768
2024-07-12,FAC-072,SKU-02172,318,798,4011
2025-07-19,FAC-063,SKU-00242,385,350,4268
2023-05-26,FAC-050,SKU-02432,3802,319,654
2024-06-12,FAC-005,SKU-01643,1025,18,1509
2024-08-11,FAC-091,SKU-01797,4260,206,4774
2024-07-06,FAC-058,SKU-00572,2488,927,1055
2025-08-01,FAC-027,SKU-01183,4245,597,746
2024-12-14,FAC-058,SKU-03000,1889,763,3870
2023-11-05,FAC-004,SKU-00157,1087,496,3944
2023-06-02,FAC-096,SKU-02216,598,173,4035
2025-04-08,FAC-053,SKU-02451,2633,728,3085
2025-11-26,FAC-068,SKU-00098,917,4,3378
2024-09-11,FAC-043,SKU-01515,1806,533,1577
2024-12-06,FAC-017,SKU-02562,3434,374,361
2024-11-05,FAC-067,SKU-00600,3383,544,2065
2024-01-06,FAC-055,SKU-00174,118,690,2771
2023-11-12,FAC-044,SKU-01855,2971,781,783
2025-08-31,FAC-058,SKU-02181,802,168,2186
2024-07-03,FAC-058,SKU-00403,2039,372,917
2023-07-27,FAC-065,SKU-02548,927,209,50
2023-08-04,FAC-009,SKU-00447,4147,733,2723
2024-07-11,FAC-029,SKU-00512,1838,994,3791
2023-03-11,FAC-069,SKU-01423,446,469,4109
2024-02-29,FAC-056,SKU-00816,159,315,3052
2024-10-03,FAC-095,SKU-00891,2797,543,762
2025-07-05,FAC-009,SKU-02851,1825,658,2939
2025-06-20,FAC-017,SKU-00094,4531,346,4289
2024-10-06,FAC-078,SKU-00780,4433,992,364
2025-05-04,FAC-076,SKU-01464,266,260,3917
2025-10-23,FAC-078,SKU-01731,4426,124,4983
2024-12-16,FAC-009,SKU-02869,2043,265,2585
2023-10-07,FAC-093,SKU-02466,2897,554,4684
2025-11-20,FAC-005,SKU-00821,2983,902,3090
2025-01-16,FAC-072,SKU-02982,3840,442,1129
2025-08-19,FAC-090,SKU-02724,1064,394,3032
2025-02-13,FAC-066,SKU-00452,469,207,2826
2025-04-20,FAC-003,SKU-01438,4550,500,674
2023-10-27,FAC-093,SKU-01236,4469,240,681
2024-01-07,FAC-052,SKU-02756,4048,478,4449
2024-03-24,FAC-096,SKU-01983,1328,753,4099
2024-03-08,FAC-096,SKU-00745,4747,337,2479
2025-01-24,FAC-076,SKU-01074,1157,219,2912
2024-06-07,FAC-067,SKU-02884,2619,297,3685
2024-11-23,FAC-049,SKU-02321,1335,26,4780
2023-08-09,FAC-035,SKU-00528,2580,387,1543
2025-08-05,FAC-003,SKU-01756,2890,115,4454
2025-08-02,FAC-020,SKU-01167,193,400,4171
2025-10-06,FAC-017,SKU-00211,3966,449,4739
2023-11-12,FAC-088,SKU-02488,4755,285,3604
2025-09-07,FAC-028,SKU-00617,2142,753,584
2023-01-06,FAC-041,SKU-01945,2096,714,4668
2024-09-01,FAC-012,SKU-01715,3280,160,1627
2024-07-08,FAC-029,SKU-02593,2273,564,3790
2025-01-30,FAC-038,SKU-00740,3850,222,3034
2024-10-23,FAC-005,SKU-02229,1413,815,119
2025-07-12,FAC-012,SKU-02749,1622,148,4889
2023-09-05,FAC-005,SKU-02034,495,804,4673
2023-04-28,FAC-064,SKU-01933,4208,859,4625
2025-01-28,FAC-027,SKU-01545,1782,837,3475
2025-10-28,FAC-003,SKU-00854,120,556,3243
2023-08-30,FAC-011,SKU-02424,3884,554,1631
2025-09-02,FAC-075,SKU-02881,3239,980,2873
2024-06-21,FAC-076,SKU-01288,4313,493,2097
2024-08-30,FAC-071,SKU-00914,776,985,893
2024-11-30,FAC-076,SKU-02543,2823,262,2030
2024-06-25,FAC-055,SKU-02082,3504,168,2374
2023-02-02,FAC-011,SKU-00704,179,840,2512
2023-11-11,FAC-094,SKU-00296,4589,345,3174
2025-09-27,FAC-086,SKU-02541,755,240,438
2024-02-07,FAC-009,SKU-01636,1419,997,3840
2023-12-09,FAC-020,SKU-00844,608,838,3796
2024-09-18,FAC-081,SKU-02870,1516,696,124
2023-07-18,FAC-047,SKU-01498,1734,873,2205
2025-09-12,FAC-051,SKU-00763,1398,378,708
2025-03-20,FAC-085,SKU-01479,4943,539,1832
2025-10-29,FAC-041,SKU-01921,665,228,1404
2024-05-22,FAC-066,SKU-00600,4184,257,1428
2025-01-30,FAC-054,SKU-00068,4471,441,3859
2023-01-20,FAC-046,SKU-00855,4444,455,1427
2024-11-30,FAC-039,SKU-00844,233,896,292
2025-05-09,FAC-064,SKU-02011,2907,726,1529
2024-06-29,FAC-014,SKU-01458,3215,812,2015
2023-10-10,FAC-097,SKU-00370,679,171,2544
2024-03-06,FAC-010,SKU-01255,4895,419,3222
2023-12-29,FAC-062,SKU-00444,407,169,2259
2023-11-09,FAC-029,SKU-00213,3042,965,1246
2025-04-06,FAC-079,SKU-00170,2722,446,3793
2025-10-20,FAC-084,SKU-01968,95,270,4308
2023-01-20,FAC-042,SKU-00467,3636,887,4414
2024-08-04,FAC-023,SKU-02820,1915,718,4121
2023-12-02,FAC-054,SKU-02947,4004,90,3214
2025-07-17,FAC-051,SKU-00700,1620,658,3833
2024-07-22,FAC-065,SKU-01102,4045,257,1081
2024-10-12,FAC-001,SKU-02651,406,135,4715
2023-06-28,FAC-045,SKU-00586,2102,421,3102
2023-04-10,FAC-005,SKU-00486,1030,266,4306
2023-10-23,FAC-050,SKU-02690,1284,405,1127
2023-02-25,FAC-093,SKU-00060,1997,39,628
2023-07-25,FAC-044,SKU-00292,2666,308,3133
2024-05-17,FAC-089,SKU-01329,4806,826,3519
2025-07-22,FAC-094,SKU-00177,967,660,1070
2023-04-27,FAC-058,SKU-01172,1915,614,2758
2024-07-14,FAC-007,SKU-02860,3940,501,3311
2024-06-13,FAC-061,SKU-01231,1531,18,2832
2025-10-21,FAC-011,SKU-02847,4976,653,1834
2025-09-29,FAC-019,SKU-01935,1275,895,3260
2024-04-28,FAC-056,SKU-02361,2445,755,4982
2023-09-07,FAC-015,SKU-01727,1548,391,3184
2023-04-02,FAC-022,SKU-02666,2021,517,3144
2023-05-14,FAC-022,SKU-01786,3695,45,2714
2023-09-21,FAC-069,SKU-01467,1897,671,1757
2023-05-07,FAC-010,SKU-02906,3327,854,781
2024-11-08,FAC-047,SKU-01875,885,836,4892
2025-07-29,FAC-091,SKU-00220,4500,422,138
2024-07-19,FAC-086,SKU-01011,3466,819,1195
2024-10-16,FAC-004,SKU-01288,419,569,1037
