order_item_id,order_id,sku_id,quantity,unit_price,discount_amount,tax_amount
ITEM-534770,ORD-003759,SKU-02174,3,142.77,43.43,19.58
ITEM-671892,ORD-003759,SKU-00887,6,212.52,7.35,9.48
ITEM-905302,ORD-003759,SKU-02796,2,403.57,29.42,2.19
ITEM-234076,ORD-003760,SKU-01134,3,236.51,46.73,3.46
ITEM-541068,ORD-003760,SKU-02337,6,271.15,0.51,0.52
ITEM-110432,ORD-003760,SKU-01478,2,234.56,14.17,10.8
ITEM-835218,ORD-003760,SKU-02430,9,207.81,6.36,19.9
ITEM-991858,ORD-003761,SKU-01720,8,126.09,49.82,4.77
ITEM-560174,ORD-003761,SKU-02443,5,36.58,18.62,4.98
ITEM-617179,ORD-003761,SKU-02133,3,491.32,48.5,1.23
ITEM-141681,ORD-003761,SKU-02342,1,39.7,19.71,15.28
ITEM-386268,ORD-003761,SKU-00433,6,39.62,13.14,8.82
ITEM-254622,ORD-003762,SKU-02748,5,108.53,34.21,7.86
ITEM-439018,ORD-003762,SKU-01157,8,312.76,32.86,13.15
ITEM-953112,ORD-003763,SKU-01375,1,112.58,17.91,5.33
ITEM-529770,ORD-003763,SKU-02852,1,352.96,41.77,6.41
ITEM-140879,ORD-003763,SKU-01836,7,177.91,31.22,7.86
ITEM-258377,ORD-003763,SKU-00152,8,413.63,18.09,13.88
ITEM-428333,ORD-003764,SKU-02492,4,415.5,37.55,12.44
ITEM-434518,ORD-003764,SKU-00955,3,409.4,8.66,12.5
ITEM-128720,ORD-003764,SKU-02491,5,494.06,31.72,13.84
ITEM-247097,ORD-003765,SKU-02657,5,113.18,12.39,11.63
ITEM-521933,ORD-003765,SKU-00285,3,126.13,11.02,0.74
ITEM-123374,ORD-003765,SKU-02487,4,467.37,22.24,16.89
ITEM-766083,ORD-003765,SKU-01913,1,201.26,30.69,16.85
ITEM-763025,ORD-003766,SKU-00195,2,276.72,40.13,1.32
ITEM-923278,ORD-003766,SKU-01576,10,491.12,48.12,5.34
ITEM-092052,ORD-003766,SKU-00225,6,426.97,17.03,9.75
ITEM-709891,ORD-003766,SKU-00675,5,68.39,22.52,5.48
ITEM-036476,ORD-003766,SKU-02622,8,439.51,46.2,10.25
ITEM-186971,ORD-003767,SKU-02596,8,63.66,22.92,13.4
ITEM-201469,ORD-003767,SKU-01799,6,440.95,19.99,6.11
ITEM-438901,ORD-003767,SKU-01808,2,135.51,11.08,5.53
ITEM-602255,ORD-003768,SKU-00947,7,46.29,23.05,17.93
ITEM-626961,ORD-003768,SKU-00046,9,258.91,48.7,13.79
ITEM-013681,ORD-003768,SKU-00244,3,187.5,46.28,11.12
ITEM-179411,ORD-003768,SKU-02286,2,433.49,19.73,3.34
ITEM-341642,ORD-003768,SKU-01024,4,134.73,3.45,17.39
ITEM-001204,ORD-003769,SKU-00704,3,21.51,11.19,2.69
ITEM-026053,ORD-003770,SKU-02590,10,465.58,7.44,10.55
ITEM-999195,ORD-003770,SKU-02505,4,232.0,37.07,11.94
ITEM-654852,ORD-003770,SKU-01995,3,466.02,12.24,2.97
ITEM-205299,ORD-003770,SKU-00909,1,451.39,0.61,16.2
ITEM-569171,ORD-003771,SKU-02848,6,85.69,7.07,0.17
ITEM-408097,ORD-003771,SKU-00566,3,138.93,24.16,6.07
ITEM-424794,ORD-003772,SKU-00180,1,203.49,40.01,11.84
ITEM-536910,ORD-003772,SKU-02064,3,129.07,34.54,12.18
ITEM-667028,ORD-003772,SKU-00695,10,12.73,36.75,9.27
ITEM-614336,ORD-003772,SKU-02898,10,292.8,41.37,16.41
ITEM-941106,ORD-003772,SKU-01292,1,337.85,27.9,0.33
ITEM-811338,ORD-003773,SKU-01773,10,70.55,27.55,16.41
ITEM-648462,ORD-003773,SKU-02012,3,433.26,44.8,4.28
ITEM-198446,ORD-003774,SKU-02860,8,148.34,11.28,5.33
ITEM-078758,ORD-003774,SKU-00764,7,273.5,37.67,0.72
ITEM-974123,ORD-003774,SKU-02197,6,211.13,9.91,12.96
ITEM-431329,ORD-003774,SKU-01359,10,482.34,11.33,2.91
ITEM-276473,ORD-003774,SKU-02124,4,381.61,26.59,18.73
ITEM-638268,ORD-003775,SKU-00203,7,317.05,15.82,15.44
ITEM-811019,ORD-003775,SKU-01247,6,228.36,13.18,11.17
ITEM-344831,ORD-003775,SKU-01117,2,112.55,44.12,4.67
ITEM-399664,ORD-003775,SKU-00295,7,95.75,18.39,4.47
ITEM-070893,ORD-003776,SKU-02447,8,112.61,37.39,19.47
ITEM-666984,ORD-003776,SKU-01073,10,153.08,7.24,0.3
ITEM-372907,ORD-003776,SKU-00606,5,77.07,49.59,7.08
ITEM-433657,ORD-003776,SKU-02797,8,104.87,32.42,10.21
ITEM-992641,ORD-003776,SKU-00051,8,385.16,36.21,4.97
ITEM-807676,ORD-003777,SKU-01947,7,118.11,39.55,16.27
ITEM-354637,ORD-003777,SKU-01190,1,16.98,49.18,3.42
ITEM-144240,ORD-003777,SKU-00036,3,439.48,43.48,15.4
ITEM-586219,ORD-003777,SKU-02282,7,294.56,5.13,9.55
ITEM-912476,ORD-003777,SKU-00008,6,247.08,35.58,9.66
ITEM-808118,ORD-003778,SKU-02786,4,262.12,9.17,18.13
ITEM-008887,ORD-003779,SKU-02746,1,112.86,0.59,1.79
ITEM-586289,ORD-003780,SKU-00201,1,285.84,8.67,11.18
ITEM-117816,ORD-003781,SKU-00016,4,426.81,27.19,18.43
ITEM-504427,ORD-003781,SKU-02096,2,170.45,44.54,2.1
ITEM-608729,ORD-003782,SKU-00658,7,186.66,48.81,15.98
ITEM-915187,ORD-003782,SKU-01614,3,369.38,43.26,11.89
ITEM-967220,ORD-003782,SKU-02769,6,187.31,11.1,9.65
ITEM-598194,ORD-003782,SKU-01959,10,49.18,33.14,3.18
ITEM-990445,ORD-003782,SKU-00717,1,182.98,33.1,18.92
ITEM-237806,ORD-003783,SKU-01924,2,349.8,46.76,18.3
ITEM-345365,ORD-003783,SKU-01279,5,396.24,20.26,3.63
ITEM-885118,ORD-003783,SKU-00617,5,462.08,19.59,1.16
ITEM-508919,ORD-003783,SKU-00743,10,131.88,13.35,3.67
ITEM-024842,ORD-003783,SKU-02519,1,12.2,37.29,4.48
ITEM-041690,ORD-003784,SKU-00277,7,322.22,30.18,14.55
ITEM-481463,ORD-003785,SKU-02660,1,130.95,12.21,3.21
ITEM-114603,ORD-003785,SKU-02524,4,463.21,1.57,14.11
ITEM-013979,ORD-003785,SKU-01520,5,421.12,10.24,15.49
ITEM-524144,ORD-003785,SKU-01162,2,181.24,47.87,15.17
ITEM-786583,ORD-003786,SKU-00962,5,477.01,34.26,12.78
ITEM-379897,ORD-003787,SKU-00344,5,223.59,43.56,11.34
ITEM-009775,ORD-003788,SKU-01335,4,234.83,45.5,14.32
ITEM-606816,ORD-003788,SKU-02332,2,360.52,32.93,6.7
ITEM-518503,ORD-003788,SKU-00613,9,359.42,19.34,6.04
ITEM-875641,ORD-003788,SKU-00408,9,379.58,21.19,14.48
ITEM-196281,ORD-003788,SKU-01589,2,405.22,9.94,7.88
ITEM-245306,ORD-003789,SKU-02593,5,333.43,28.76,9.26
ITEM-703164,ORD-003789,SKU-02561,4,352.69,28.7,11.3
ITEM-159263,ORD-003789,SKU-02428,6,439.17,13.32,18.48
ITEM-351313,ORD-003790,SKU-02984,6,137.68,31.59,4.73
ITEM-090988,ORD-003791,SKU-02269,3,224.57,0.49,15.26
ITEM-787639,ORD-003791,SKU-01601,3,217.49,41.92,1.9
ITEM-585338,ORD-003792,SKU-01226,5,433.35,20.94,0.76
ITEM-516809,ORD-003793,SKU-02463,9,419.85,48.53,11.26
ITEM-717572,ORD-003793,SKU-00645,9,209.72,46.99,4.36
ITEM-207623,ORD-003793,SKU-02926,10,323.13,27.63,12.1
ITEM-545970,ORD-003793,SKU-01405,3,163.55,39.84,10.24
ITEM-598234,ORD-003794,SKU-02687,7,347.27,17.81,7.09
ITEM-759060,ORD-003794,SKU-01318,9,19.52,12.37,2.26
ITEM-343257,ORD-003794,SKU-00905,10,374.63,40.14,1.3
ITEM-077403,ORD-003795,SKU-00869,6,424.29,3.33,14.46
ITEM-350197,ORD-003795,SKU-02712,8,488.62,3.8,5.35
ITEM-635908,ORD-003796,SKU-00760,7,68.81,45.21,18.83
ITEM-109579,ORD-003797,SKU-01223,6,228.67,21.37,7.35
ITEM-195341,ORD-003797,SKU-01326,9,330.75,36.87,0.06
ITEM-597761,ORD-003798,SKU-02811,5,485.68,44.89,2.06
ITEM-000516,ORD-003799,SKU-02206,2,408.63,24.23,13.34
ITEM-950519,ORD-003799,SKU-00654,6,155.63,42.05,18.76
ITEM-423928,ORD-003799,SKU-00483,6,25.56,26.52,6.53
ITEM-096869,ORD-003799,SKU-00201,9,459.95,43.13,3.89
ITEM-719988,ORD-003800,SKU-00475,6,151.31,4.68,19.55
ITEM-485414,ORD-003800,SKU-02201,8,481.62,3.03,12.54
ITEM-109602,ORD-003800,SKU-00843,2,48.74,38.09,6.18
ITEM-140167,ORD-003800,SKU-02839,8,43.14,3.05,8.38
ITEM-452010,ORD-003801,SKU-00038,7,108.85,27.78,14.97
ITEM-649510,ORD-003801,SKU-02146,9,37.27,17.57,5.46
ITEM-937241,ORD-003801,SKU-02750,6,217.2,48.27,1.23
ITEM-599889,ORD-003801,SKU-02601,6,476.72,32.48,14.35
ITEM-850633,ORD-003802,SKU-00441,6,92.93,44.18,3.61
ITEM-725667,ORD-003802,SKU-01285,1,305.86,5.09,16.09
ITEM-109278,ORD-003802,SKU-01380,4,446.04,34.02,18.09
ITEM-268757,ORD-003802,SKU-01143,4,383.05,19.06,4.42
ITEM-027364,ORD-003802,SKU-01017,1,19.66,33.72,15.52
ITEM-909031,ORD-003803,SKU-00177,9,378.09,10.14,0.07
ITEM-870985,ORD-003803,SKU-02535,7,258.87,47.75,10.25
ITEM-765506,ORD-003804,SKU-00944,2,48.27,29.62,3.96
ITEM-533505,ORD-003804,SKU-01687,8,206.86,12.77,16.54
ITEM-287658,ORD-003804,SKU-00270,3,60.62,29.76,1.34
ITEM-801853,ORD-003804,SKU-00210,7,78.16,7.21,2.22
ITEM-568943,ORD-003804,SKU-02393,5,67.56,38.28,14.68
ITEM-158419,ORD-003805,SKU-00060,1,378.64,44.57,13.25
ITEM-022594,ORD-003805,SKU-00654,10,437.02,16.72,2.73
ITEM-326502,ORD-003806,SKU-02869,3,255.91,38.75,13.97
ITEM-106602,ORD-003806,SKU-00452,3,61.96,16.77,9.86
ITEM-013893,ORD-003806,SKU-00352,3,343.69,33.74,17.9
ITEM-736926,ORD-003806,SKU-00809,7,8.58,7.11,8.3
ITEM-246713,ORD-003806,SKU-00735,3,300.34,22.58,3.28
ITEM-055068,ORD-003807,SKU-02450,6,414.62,44.23,0.04
ITEM-204656,ORD-003807,SKU-01146,4,450.5,35.81,12.81
ITEM-437116,ORD-003808,SKU-02347,2,143.4,2.77,0.55
ITEM-832666,ORD-003808,SKU-01678,6,430.53,19.83,11.56
ITEM-020718,ORD-003808,SKU-02980,1,363.57,30.41,4.95
ITEM-706690,ORD-003808,SKU-01971,6,322.36,20.76,17.63
ITEM-471135,ORD-003808,SKU-01575,2,120.96,9.1,2.61
ITEM-286856,ORD-003809,SKU-01107,4,411.44,34.72,9.49
ITEM-322903,ORD-003809,SKU-00705,8,70.92,40.23,6.94
ITEM-632731,ORD-003810,SKU-01461,5,398.94,14.54,17.45
ITEM-793646,ORD-003810,SKU-01742,2,323.71,4.45,2.99
ITEM-154351,ORD-003811,SKU-01305,7,322.68,48.18,7.9
ITEM-181760,ORD-003811,SKU-00989,3,319.48,37.22,8.37
ITEM-385308,ORD-003811,SKU-00367,4,236.6,7.13,7.92
ITEM-004555,ORD-003812,SKU-01456,6,181.93,0.56,10.26
ITEM-692022,ORD-003812,SKU-02120,4,58.24,10.82,5.32
ITEM-429754,ORD-003812,SKU-02437,5,111.59,45.75,5.64
ITEM-623665,ORD-003812,SKU-02057,3,28.39,42.45,9.49
ITEM-999376,ORD-003812,SKU-02646,7,253.66,49.7,9.37
ITEM-541425,ORD-003813,SKU-02912,10,418.61,0.02,15.01
ITEM-673127,ORD-003813,SKU-00736,3,205.73,31.1,7.06
ITEM-990451,ORD-003813,SKU-02491,1,423.27,20.99,12.13
ITEM-319076,ORD-003813,SKU-01239,3,17.89,8.67,0.44
ITEM-210722,ORD-003813,SKU-00154,7,369.21,44.05,17.79
ITEM-829869,ORD-003814,SKU-00594,9,251.78,35.93,4.37
ITEM-530530,ORD-003815,SKU-00082,9,387.14,3.71,19.83
ITEM-839004,ORD-003815,SKU-00231,5,409.82,14.73,5.17
ITEM-822610,ORD-003815,SKU-00531,2,141.83,16.82,14.78
ITEM-190393,ORD-003816,SKU-01859,2,282.1,29.38,0.61
ITEM-335004,ORD-003816,SKU-01877,7,293.9,8.48,8.52
ITEM-373596,ORD-003816,SKU-02301,5,382.01,46.75,19.57
ITEM-504454,ORD-003816,SKU-02808,3,62.28,43.29,16.27
ITEM-979363,ORD-003816,SKU-02609,10,349.1,18.18,1.13
ITEM-047949,ORD-003817,SKU-01075,5,399.01,38.48,1.73
ITEM-932061,ORD-003817,SKU-02500,8,153.66,2.81,4.94
ITEM-377923,ORD-003818,SKU-02544,1,242.41,0.07,0.84
ITEM-466028,ORD-003818,SKU-01176,1,236.39,12.22,11.37
ITEM-511283,ORD-003818,SKU-00891,6,499.18,38.86,15.59
ITEM-007667,ORD-003818,SKU-02378,4,333.97,49.42,10.42
ITEM-726014,ORD-003818,SKU-02104,4,335.55,26.18,6.46
ITEM-909122,ORD-003819,SKU-01046,7,311.37,43.26,7.53
ITEM-242672,ORD-003820,SKU-02390,2,340.46,28.73,0.84
ITEM-123316,ORD-003820,SKU-02051,1,444.7,11.71,3.21
ITEM-099303,ORD-003820,SKU-02127,10,484.02,31.27,2.48
ITEM-673860,ORD-003820,SKU-00263,10,247.3,10.24,17.97
ITEM-411560,ORD-003821,SKU-00132,8,343.3,4.41,15.11
ITEM-510444,ORD-003821,SKU-01282,5,186.15,39.21,9.69
ITEM-764213,ORD-003821,SKU-01488,7,254.1,21.36,0.53
ITEM-816013,ORD-003821,SKU-02008,8,467.21,49.06,11.45
ITEM-818881,ORD-003821,SKU-02925,1,47.88,48.31,3.8
ITEM-380513,ORD-003822,SKU-02361,8,337.63,23.04,1.43
ITEM-929044,ORD-003822,SKU-00371,4,313.23,3.21,19.45
ITEM-057711,ORD-003822,SKU-01333,10,422.55,19.46,11.79
ITEM-111775,ORD-003822,SKU-01059,8,291.62,22.8,11.31
ITEM-921050,ORD-003822,SKU-02089,10,73.64,29.8,10.49
ITEM-699263,ORD-003823,SKU-01014,6,477.45,29.48,7.1
ITEM-900199,ORD-003823,SKU-01142,1,317.84,1.47,14.92
ITEM-243349,ORD-003824,SKU-00114,5,71.38,5.44,14.41
ITEM-758285,ORD-003824,SKU-00987,2,345.83,20.92,8.19
ITEM-119972,ORD-003824,SKU-02287,10,441.36,38.66,18.46
ITEM-025638,ORD-003825,SKU-00812,7,332.54,41.22,14.6
ITEM-047198,ORD-003825,SKU-00572,10,272.79,4.51,10.12
ITEM-953819,ORD-003825,SKU-02288,4,110.05,18.98,2.45
ITEM-236093,ORD-003826,SKU-02748,9,171.76,30.72,9.51
ITEM-125670,ORD-003827,SKU-01360,6,54.78,33.23,2.1
ITEM-554860,ORD-003827,SKU-00800,7,350.86,10.69,14.07
ITEM-561775,ORD-003827,SKU-00330,8,74.97,19.91,18.76
ITEM-504639,ORD-003827,SKU-01762,2,67.08,6.44,1.0
ITEM-270717,ORD-003827,SKU-00312,6,200.07,34.37,16.91
ITEM-836792,ORD-003828,SKU-01932,3,244.55,44.32,11.38
ITEM-308087,ORD-003829,SKU-02342,10,142.67,39.67,1.11
ITEM-957212,ORD-003829,SKU-00494,9,310.98,26.07,17.05
ITEM-403736,ORD-003829,SKU-01738,3,446.45,38.37,17.63
ITEM-851591,ORD-003829,SKU-02360,4,378.95,35.26,12.92
ITEM-471691,ORD-003829,SKU-01032,1,255.88,20.77,8.2
ITEM-032651,ORD-003830,SKU-00676,3,293.4,37.78,18.2
ITEM-026090,ORD-003831,SKU-00915,5,297.29,47.66,6.93
ITEM-393207,ORD-003831,SKU-00869,5,63.17,19.44,9.61
ITEM-931354,ORD-003831,SKU-02824,9,248.34,23.78,12.18
ITEM-931227,ORD-003831,SKU-01716,9,384.57,6.2,12.0
ITEM-046414,ORD-003832,SKU-02401,9,157.57,34.93,4.89
ITEM-298297,ORD-003832,SKU-02016,8,236.52,5.25,17.05
ITEM-917364,ORD-003833,SKU-00804,4,154.74,14.87,14.37
ITEM-642111,ORD-003833,SKU-00149,2,92.59,1.41,3.57
ITEM-069543,ORD-003833,SKU-01244,4,415.12,12.92,19.9
ITEM-804831,ORD-003833,SKU-00222,8,133.01,2.84,6.71
ITEM-480249,ORD-003834,SKU-00680,1,176.83,15.72,3.42
ITEM-924101,ORD-003834,SKU-00323,10,73.42,20.97,10.98
ITEM-486594,ORD-003834,SKU-01524,1,328.74,28.53,7.74
ITEM-004453,ORD-003834,SKU-02101,4,446.99,44.52,10.55
ITEM-743184,ORD-003834,SKU-02160,1,217.25,39.93,18.57
ITEM-555239,ORD-003835,SKU-00527,9,244.09,34.36,12.75
ITEM-651137,ORD-003835,SKU-02772,2,344.16,49.81,3.02
ITEM-190813,ORD-003836,SKU-02288,9,57.47,44.63,1.92
ITEM-453943,ORD-003836,SKU-02442,10,88.91,24.94,19.5
ITEM-026048,ORD-003836,SKU-00097,3,109.03,39.37,15.63
ITEM-875126,ORD-003837,SKU-00066,5,114.42,10.38,7.1
ITEM-811869,ORD-003837,SKU-02847,6,36.28,10.3,10.26
ITEM-858777,ORD-003837,SKU-02068,4,93.3,30.51,12.19
ITEM-711797,ORD-003837,SKU-02961,2,25.07,23.18,5.31
ITEM-572203,ORD-003838,SKU-00319,2,42.42,26.73,12.31
ITEM-094594,ORD-003838,SKU-01678,7,410.14,43.77,14.48
ITEM-572148,ORD-003838,SKU-02334,9,487.05,32.74,19.8
ITEM-113562,ORD-003838,SKU-02932,2,81.88,5.57,19.29
ITEM-103324,ORD-003838,SKU-01091,4,278.12,14.82,0.65
ITEM-355492,ORD-003839,SKU-02588,5,19.42,34.3,19.87
ITEM-206418,ORD-003840,SKU-01394,10,475.23,41.99,1.1
ITEM-922311,ORD-003840,SKU-01882,1,167.53,10.18,12.41
ITEM-765733,ORD-003841,SKU-02014,8,493.37,27.64,11.7
ITEM-430254,ORD-003841,SKU-02195,4,34.46,22.22,8.44
ITEM-055922,ORD-003842,SKU-02505,5,368.07,7.29,14.33
ITEM-503136,ORD-003842,SKU-02778,5,188.48,23.49,7.43
ITEM-677254,ORD-003842,SKU-01645,10,414.52,27.5,7.92
ITEM-970462,ORD-003842,SKU-02818,1,355.84,30.19,11.21
ITEM-321815,ORD-003843,SKU-00486,8,310.5,18.67,10.73
ITEM-043793,ORD-003844,SKU-00972,4,174.06,1.36,4.3
ITEM-402870,ORD-003844,SKU-01612,1,21.71,41.33,17.36
ITEM-063325,ORD-003845,SKU-00855,9,436.89,14.01,8.78
ITEM-847386,ORD-003845,SKU-00330,1,488.19,25.81,16.56
ITEM-650955,ORD-003845,SKU-02022,4,389.86,47.04,4.95
ITEM-874508,ORD-003846,SKU-00611,4,349.4,2.91,13.46
ITEM-746726,ORD-003846,SKU-00125,10,148.23,17.67,18.81
ITEM-487270,ORD-003846,SKU-01454,2,128.47,5.45,0.2
ITEM-523308,ORD-003846,SKU-00916,1,419.75,3.89,4.0
ITEM-525117,ORD-003847,SKU-00469,2,15.4,16.95,2.69
ITEM-484986,ORD-003847,SKU-00685,6,325.29,39.8,9.14
ITEM-817389,ORD-003847,SKU-00707,7,46.29,30.23,10.63
ITEM-817153,ORD-003848,SKU-00993,7,60.63,8.11,9.92
ITEM-946318,ORD-003848,SKU-01436,9,182.27,27.23,2.93
ITEM-204285,ORD-003848,SKU-01222,9,435.82,7.13,18.38
ITEM-899226,ORD-003849,SKU-02088,6,226.71,47.75,3.37
ITEM-403584,ORD-003850,SKU-00700,4,290.15,20.5,2.11
ITEM-262138,ORD-003850,SKU-01389,1,75.67,26.67,13.25
ITEM-988501,ORD-003851,SKU-01301,3,171.64,19.55,18.91
ITEM-984927,ORD-003851,SKU-02833,1,265.06,2.01,13.92
ITEM-216585,ORD-003851,SKU-01434,8,393.34,39.82,10.07
ITEM-576105,ORD-003852,SKU-00603,1,398.31,15.26,4.79
ITEM-976653,ORD-003852,SKU-00705,9,93.08,4.83,8.77
ITEM-418908,ORD-003852,SKU-01162,4,59.74,20.12,6.68
ITEM-846475,ORD-003852,SKU-02634,9,463.94,3.02,8.21
ITEM-277892,ORD-003852,SKU-00306,2,403.44,21.37,17.46
ITEM-904029,ORD-003853,SKU-00259,3,76.67,5.32,2.73
ITEM-930889,ORD-003854,SKU-01262,8,384.82,11.82,9.22
ITEM-326567,ORD-003854,SKU-02110,5,255.64,45.01,17.72
ITEM-798865,ORD-003854,SKU-02649,7,287.34,25.3,14.06
ITEM-175046,ORD-003854,SKU-01377,1,283.47,10.84,13.22
ITEM-768559,ORD-003854,SKU-01914,9,390.94,10.76,13.93
ITEM-846342,ORD-003855,SKU-00435,5,394.86,15.84,9.41
ITEM-595227,ORD-003855,SKU-02476,6,70.53,6.12,15.13
ITEM-837404,ORD-003856,SKU-00020,6,312.48,29.67,3.28
ITEM-125218,ORD-003856,SKU-00453,1,338.19,41.5,14.58
ITEM-509452,ORD-003856,SKU-02747,7,336.14,40.56,2.18
ITEM-852763,ORD-003856,SKU-01172,10,391.07,9.98,0.26
ITEM-082959,ORD-003857,SKU-00947,7,466.25,5.05,12.06
ITEM-476539,ORD-003858,SKU-01289,5,353.0,18.12,4.4
ITEM-388144,ORD-003858,SKU-02100,10,236.16,29.13,6.32
ITEM-003216,ORD-003858,SKU-01436,6,493.75,14.02,1.98
ITEM-510308,ORD-003859,SKU-02633,2,165.58,0.52,16.64
ITEM-591482,ORD-003859,SKU-00695,3,310.65,34.25,3.9
ITEM-429117,ORD-003859,SKU-01633,3,300.39,7.98,14.39
ITEM-308888,ORD-003859,SKU-02268,4,179.71,39.73,14.32
ITEM-621168,ORD-003859,SKU-01298,8,97.53,10.35,10.39
ITEM-851471,ORD-003860,SKU-01376,1,28.75,12.48,15.71
ITEM-638313,ORD-003860,SKU-02973,8,471.12,29.75,7.57
ITEM-479174,ORD-003860,SKU-02207,3,273.18,18.93,11.46
ITEM-922716,ORD-003861,SKU-02098,6,313.8,13.45,8.38
ITEM-055803,ORD-003861,SKU-02332,5,498.19,10.95,5.65
ITEM-958441,ORD-003862,SKU-00621,4,360.47,38.21,0.34
ITEM-053468,ORD-003863,SKU-00452,2,125.91,19.45,4.84
ITEM-626755,ORD-003863,SKU-02206,9,207.85,14.93,8.16
ITEM-556356,ORD-003864,SKU-01658,8,104.44,49.63,14.7
ITEM-131004,ORD-003864,SKU-01457,4,451.64,49.8,16.25
ITEM-191757,ORD-003864,SKU-00690,2,301.87,12.7,13.98
ITEM-808083,ORD-003864,SKU-02694,7,21.06,15.84,11.42
ITEM-795738,ORD-003865,SKU-00974,7,395.57,35.08,13.98
ITEM-266904,ORD-003865,SKU-01054,7,377.67,13.02,2.75
ITEM-069332,ORD-003865,SKU-02932,2,11.92,22.15,12.31
ITEM-997501,ORD-003866,SKU-01475,4,318.45,1.88,3.42
ITEM-907457,ORD-003867,SKU-01387,2,317.99,27.77,2.05
ITEM-020719,ORD-003868,SKU-02771,5,142.12,21.4,15.2
ITEM-945119,ORD-003868,SKU-01642,4,267.98,27.97,3.03
ITEM-542481,ORD-003868,SKU-01265,1,498.42,47.5,14.56
ITEM-900353,ORD-003869,SKU-01988,10,27.62,32.34,13.16
ITEM-664857,ORD-003869,SKU-02023,4,166.4,3.09,18.99
ITEM-282284,ORD-003869,SKU-00449,7,125.38,25.57,14.32
ITEM-949638,ORD-003869,SKU-01817,6,23.91,0.08,13.17
ITEM-593191,ORD-003869,SKU-00650,2,170.75,30.52,0.5
ITEM-341669,ORD-003870,SKU-00097,7,482.57,24.18,14.15
ITEM-804753,ORD-003871,SKU-02063,2,388.35,40.68,12.28
ITEM-791247,ORD-003871,SKU-02201,10,32.24,33.83,4.69
ITEM-034220,ORD-003871,SKU-00987,10,121.32,17.88,12.82
ITEM-110258,ORD-003872,SKU-00881,1,346.65,41.99,1.79
ITEM-024151,ORD-003872,SKU-02502,10,353.69,14.17,6.46
ITEM-485138,ORD-003872,SKU-00287,9,37.36,12.74,1.23
ITEM-901715,ORD-003872,SKU-02441,1,220.74,44.94,11.35
ITEM-868838,ORD-003872,SKU-02908,9,383.24,44.13,6.66
ITEM-080407,ORD-003873,SKU-00234,7,252.17,23.43,7.92
ITEM-617395,ORD-003873,SKU-01547,8,490.42,9.26,14.14
ITEM-652206,ORD-003873,SKU-00504,3,240.05,5.25,9.63
ITEM-999852,ORD-003873,SKU-00648,7,271.78,16.35,19.04
ITEM-560323,ORD-003874,SKU-00291,1,393.99,36.77,10.05
ITEM-304450,ORD-003874,SKU-00257,7,408.2,34.5,16.04
ITEM-836428,ORD-003874,SKU-00958,2,499.29,48.04,7.11
ITEM-132880,ORD-003874,SKU-02714,6,210.48,18.94,9.69
ITEM-639934,ORD-003875,SKU-02705,1,164.04,37.05,18.45
ITEM-128756,ORD-003875,SKU-00332,7,334.6,49.84,11.92
ITEM-098243,ORD-003875,SKU-00354,6,107.65,1.04,12.76
ITEM-955437,ORD-003875,SKU-01298,3,384.85,6.94,19.23
ITEM-805847,ORD-003876,SKU-02549,7,332.54,29.29,8.62
ITEM-991795,ORD-003876,SKU-01828,7,260.57,30.77,11.41
ITEM-010655,ORD-003876,SKU-00209,8,281.03,25.16,18.55
ITEM-419707,ORD-003876,SKU-00049,5,61.62,12.19,11.8
ITEM-743467,ORD-003876,SKU-02632,7,139.08,2.08,18.27
ITEM-044715,ORD-003877,SKU-00864,9,121.29,4.75,4.77
ITEM-918162,ORD-003877,SKU-00414,2,187.96,24.24,12.75
ITEM-504471,ORD-003877,SKU-00223,2,271.64,0.61,13.75
ITEM-495225,ORD-003877,SKU-02080,5,308.16,1.01,3.62
ITEM-363219,ORD-003878,SKU-01545,1,343.51,35.27,5.79
ITEM-242286,ORD-003878,SKU-00624,1,64.06,9.84,0.88
ITEM-827515,ORD-003878,SKU-00526,4,287.19,31.95,12.99
ITEM-053941,ORD-003879,SKU-01011,6,228.21,11.65,3.97
ITEM-587243,ORD-003879,SKU-01067,5,245.69,31.32,11.04
ITEM-137147,ORD-003879,SKU-00456,10,198.04,32.48,16.5
ITEM-243449,ORD-003880,SKU-01515,2,164.42,46.97,19.63
ITEM-398524,ORD-003880,SKU-00198,7,219.54,22.38,19.83
ITEM-430010,ORD-003880,SKU-01091,8,49.63,13.62,5.79
ITEM-773617,ORD-003880,SKU-01659,9,114.2,26.35,5.92
ITEM-357491,ORD-003881,SKU-00440,6,419.1,29.81,16.72
ITEM-026060,ORD-003881,SKU-01285,9,119.84,21.11,11.69
ITEM-667086,ORD-003881,SKU-00976,7,31.1,47.79,4.64
ITEM-777121,ORD-003881,SKU-00242,2,222.32,44.83,10.4
ITEM-858820,ORD-003882,SKU-02938,2,375.83,30.74,12.48
ITEM-523682,ORD-003882,SKU-02269,4,444.18,36.8,4.67
ITEM-348495,ORD-003883,SKU-02558,7,412.95,11.48,5.23
ITEM-121868,ORD-003883,SKU-00310,7,423.37,3.86,1.11
ITEM-865389,ORD-003883,SKU-01573,6,50.33,32.7,4.33
ITEM-157172,ORD-003883,SKU-00701,3,210.55,30.74,3.94
ITEM-800355,ORD-003883,SKU-01390,9,276.26,40.83,14.39
