supplier_id,supplier_name,country,contact_email,rating,lead_time_days
SUP-4398,Supplier 4398,CN,supplier4398@example.com,2.27,58
SUP-4399,Supplier 4399,MX,supplier4399@example.com,4.83,44
SUP-4400,Supplier 4400,IN,supplier4400@example.com,3.29,37
SUP-4401,Supplier 4401,CN,supplier4401@example.com,3.58,58
SUP-4402,Supplier 4402,IN,supplier4402@example.com,2.43,20
SUP-4403,Supplier 4403,DE,supplier4403@example.com,2.81,21
SUP-4404,Supplier 4404,IN,supplier4404@example.com,2.67,30
SUP-4405,Supplier 4405,CN,supplier4405@example.com,4.74,25
SUP-4406,Supplier 4406,IN,supplier4406@example.com,4.24,47
SUP-4407,Supplier 4407,DE,supplier4407@example.com,1.36,17
SUP-4408,Supplier 4408,IN,supplier4408@example.com,2.26,40
SUP-4409,Supplier 4409,CN,supplier4409@example.com,1.22,51
SUP-4410,Supplier 4410,US,supplier4410@example.com,3.07,23
SUP-4411,Supplier 4411,CN,supplier4411@example.com,2.12,19
SUP-4412,Supplier 4412,US,supplier4412@example.com,1.29,44
SUP-4413,Supplier 4413,US,supplier4413@example.com,4.09,21
SUP-4414,Supplier 4414,MX,supplier4414@example.com,1.36,7
SUP-4415,Supplier 4415,CN,supplier4415@example.com,2.09,6
SUP-4416,Supplier 4416,MX,supplier4416@example.com,4.09,2
SUP-4417,Supplier 4417,US,supplier4417@example.com,3.05,3
SUP-4418,Supplier 4418,IN,supplier4418@example.com,4.27,41
SUP-4419,Supplier 4419,US,supplier4419@example.com,2.66,11
SUP-4420,Supplier 4420,CN,supplier4420@example.com,4.26,22
SUP-4421,Supplier 4421,CN,supplier4421@example.com,3.15,50
SUP-4422,Supplier 4422,CN,supplier4422@example.com,1.35,59
SUP-4423,Supplier 4423,CN,supplier4423@example.com,2.89,48
SUP-4424,Supplier 4424,IN,supplier4424@example.com,3.21,53
SUP-4425,Supplier 4425,MX,supplier4425@example.com,3.45,42
SUP-4426,Supplier 4426,DE,supplier4426@example.com,4.71,48
SUP-4427,Supplier 4427,MX,supplier4427@example.com,1.73,9
SUP-4428,Supplier 4428,US,supplier4428@example.com,3.42,20
SUP-4429,Supplier 4429,CN,supplier4429@example.com,4.01,2
SUP-4430,Supplier 4430,CN,supplier4430@example.com,4.56,50
SUP-4431,Supplier 4431,DE,supplier4431@example.com,3.1,16
SUP-4432,Supplier 4432,MX,supplier4432@example.com,1.86,26
SUP-4433,Supplier 4433,US,supplier4433@example.com,4.27,52
SUP-4434,Supplier 4434,CN,supplier4434@example.com,4.62,23
SUP-4435,Supplier 4435,DE,supplier4435@example.com,1.43,14
SUP-4436,Supplier 4436,DE,supplier4436@example.com,1.92,21
SUP-4437,Supplier 4437,US,supplier4437@example.com,4.49,23
SUP-4438,Supplier 4438,DE,supplier4438@example.com,2.94,12
SUP-4439,Supplier 4439,DE,supplier4439@example.com,1.68,4
SUP-4440,Supplier 4440,MX,supplier4440@example.com,3.58,17
SUP-4441,Supplier 4441,CN,supplier4441@example.com,2.83,31
SUP-4442,Supplier 4442,MX,supplier4442@example.com,4.87,28
SUP-4443,Supplier 4443,DE,supplier4443@example.com,1.89,52
SUP-4444,Supplier 4444,IN,supplier4444@example.com,2.45,53
SUP-4445,Supplier 4445,US,supplier4445@example.com,1.66,54
SUP-4446,Supplier 4446,DE,supplier4446@example.com,1.2,52
SUP-4447,Supplier 4447,DE,supplier4447@example.com,2.1,39
SUP-4448,Supplier 4448,MX,supplier4448@example.com,4.28,36
SUP-4449,Supplier 4449,US,supplier4449@example.com,2.07,47
SUP-4450,Supplier 4450,CN,supplier4450@example.com,3.79,14
SUP-4451,Supplier 4451,US,supplier4451@example.com,3.1,52
SUP-4452,Supplier 4452,DE,supplier4452@example.com,3.08,54
SUP-4453,Supplier 4453,MX,supplier4453@example.com,4.13,31
SUP-4454,Supplier 4454,IN,supplier4454@example.com,3.47,33
SUP-4455,Supplier 4455,DE,supplier4455@example.com,1.64,9
SUP-4456,Supplier 4456,US,supplier4456@example.com,1.88,22
SUP-4457,Supplier 4457,US,supplier4457@example.com,3.18,36
SUP-4458,Supplier 4458,IN,supplier4458@example.com,4.38,30
SUP-4459,Supplier 4459,US,supplier4459@example.com,1.61,52
SUP-4460,Supplier 4460,US,supplier4460@example.com,1.43,9
SUP-4461,Supplier 4461,MX,supplier4461@example.com,3.07,9
SUP-4462,Supplier 4462,US,supplier4462@example.com,1.75,54
SUP-4463,Supplier 4463,CN,supplier4463@example.com,4.98,12
SUP-4464,Supplier 4464,IN,supplier4464@example.com,1.02,28
SUP-4465,Supplier 4465,DE,supplier4465@example.com,2.8,16
SUP-4466,Supplier 4466,IN,supplier4466@example.com,1.65,37
SUP-4467,Supplier 4467,DE,supplier4467@example.com,3.72,49
SUP-4468,Supplier 4468,MX,supplier4468@example.com,3.52,57
SUP-4469,Supplier 4469,US,supplier4469@example.com,4.23,6
SUP-4470,Supplier 4470,DE,supplier4470@example.com,3.25,9
SUP-4471,Supplier 4471,DE,supplier4471@example.com,1.76,43
SUP-4472,Supplier 4472,MX,supplier4472@example.com,1.21,34
SUP-4473,Supplier 4473,IN,supplier4473@example.com,3.89,31
SUP-4474,Supplier 4474,IN,supplier4474@example.com,2.76,56
SUP-4475,Supplier 4475,IN,supplier4475@example.com,1.89,7
SUP-4476,Supplier 4476,US,supplier4476@example.com,2.01,32
SUP-4477,Supplier 4477,MX,supplier4477@example.com,1.6,49
SUP-4478,Supplier 4478,DE,supplier4478@example.com,2.13,43
SUP-4479,Supplier 4479,IN,supplier4479@example.com,4.17,54
SUP-4480,Supplier 4480,IN,supplier4480@example.com,3.48,24
SUP-4481,Supplier 4481,IN,supplier4481@example.com,4.95,30
SUP-4482,Supplier 4482,CN,supplier4482@example.com,3.1,42
SUP-4483,Supplier 4483,US,supplier4483@example.com,3.09,26
SUP-4484,Supplier 4484,IN,supplier4484@example.com,1.77,33
SUP-4485,Supplier 4485,CN,supplier4485@example.com,3.35,26
SUP-4486,Supplier 4486,MX,supplier4486@example.com,3.43,19
SUP-4487,Supplier 4487,DE,supplier4487@example.com,1.83,1
SUP-4488,Supplier 4488,IN,supplier4488@example.com,1.35,52
SUP-4489,Supplier 4489,US,supplier4489@example.com,2.48,20
SUP-4490,Supplier 4490,IN,supplier4490@example.com,1.69,38
SUP-4491,Supplier 4491,US,supplier4491@example.com,3.01,48
SUP-4492,Supplier 4492,CN,supplier4492@example.com,3.1,12
SUP-4493,Supplier 4493,US,supplier4493@example.com,3.43,59
SUP-4494,Supplier 4494,MX,supplier4494@example.com,3.41,43
SUP-4495,Supplier 4495,US,supplier4495@example.com,3.7,22
SUP-4496,Supplier 4496,DE,supplier4496@example.com,1.92,50
SUP-4497,Supplier 4497,CN,supplier4497@example.com,3.92,55
SUP-4498,Supplier 4498,US,supplier4498@example.com,3.1,7
SUP-4499,Supplier 4499,IN,supplier4499@example.com,2.75,22
SUP-4500,Supplier 4500,MX,supplier4500@example.com,3.59,27
SUP-4501,Supplier 4501,DE,supplier4501@example.com,3.01,14
SUP-4502,Supplier 4502,US,supplier4502@example.com,3.1,57
SUP-4503,Supplier 4503,US,supplier4503@example.com,1.09,13
SUP-4504,Supplier 4504,DE,supplier4504@example.com,4.21,20
SUP-4505,Supplier 4505,DE,supplier4505@example.com,2.7,8
SUP-4506,Supplier 4506,US,supplier4506@example.com,3.07,46
SUP-4507,Supplier 4507,IN,supplier4507@example.com,2.56,18
SUP-4508,Supplier 4508,IN,supplier4508@example.com,3.21,58
SUP-4509,Supplier 4509,IN,supplier4509@example.com,1.22,4
SUP-4510,Supplier 4510,US,supplier4510@example.com,2.54,23
SUP-4511,Supplier 4511,CN,supplier4511@example.com,3.67,23
SUP-4512,Supplier 4512,US,supplier4512@example.com,4.75,4
SUP-4513,Supplier 4513,CN,supplier4513@example.com,4.4,41
SUP-4514,Supplier 4514,IN,supplier4514@example.com,4.85,2
SUP-4515,Supplier 4515,US,supplier4515@example.com,4.13,46
SUP-4516,Supplier 4516,IN,supplier4516@example.com,3.53,44
SUP-4517,Supplier 4517,US,supplier4517@example.com,2.69,22
SUP-4518,Supplier 4518,IN,supplier4518@example.com,1.49,51
SUP-4519,Supplier 4519,DE,supplier4519@example.com,2.0,50
SUP-4520,Supplier 4520,US,supplier4520@example.com,2.08,59
SUP-4521,Supplier 4521,CN,supplier4521@example.com,2.71,44
SUP-4522,Supplier 4522,IN,supplier4522@example.com,3.44,1
SUP-4523,Supplier 4523,MX,supplier4523@example.com,3.47,10
SUP-4524,Supplier 4524,CN,supplier4524@example.com,2.82,56
SUP-4525,Supplier 4525,MX,supplier4525@example.com,2.1,34
SUP-4526,Supplier 4526,IN,supplier4526@example.com,1.23,31
SUP-4527,Supplier 4527,US,supplier4527@example.com,4.96,14
SUP-4528,Supplier 4528,US,supplier4528@example.com,4.76,52
SUP-4529,Supplier 4529,US,supplier4529@example.com,1.73,48
SUP-4530,Supplier 4530,MX,supplier4530@example.com,3.42,19
SUP-4531,Supplier 4531,IN,supplier4531@example.com,2.18,46
SUP-4532,Supplier 4532,DE,supplier4532@example.com,1.78,29
SUP-4533,Supplier 4533,US,supplier4533@example.com,3.74,56
SUP-4534,Supplier 4534,IN,supplier4534@example.com,4.14,46
SUP-4535,Supplier 4535,DE,supplier4535@example.com,2.63,55
SUP-4536,Supplier 4536,DE,supplier4536@example.com,1.24,36
SUP-4537,Supplier 4537,IN,supplier4537@example.com,2.61,30
SUP-4538,Supplier 4538,US,supplier4538@example.com,3.13,11
SUP-4539,Supplier 4539,US,supplier4539@example.com,4.57,30
SUP-4540,Supplier 4540,CN,supplier4540@example.com,3.63,59
SUP-4541,Supplier 4541,IN,supplier4541@example.com,3.84,22
SUP-4542,Supplier 4542,DE,supplier4542@example.com,1.81,53
SUP-4543,Supplier 4543,MX,supplier4543@example.com,3.88,2
SUP-4544,Supplier 4544,MX,supplier4544@example.com,3.01,39
SUP-4545,Supplier 4545,US,supplier4545@example.com,4.28,25
SUP-4546,Supplier 4546,CN,supplier4546@example.com,1.87,45
SUP-4547,Supplier 4547,MX,supplier4547@example.com,3.06,8
SUP-4548,Supplier 4548,US,supplier4548@example.com,1.84,32
SUP-4549,Supplier 4549,CN,supplier4549@example.com,2.14,44
SUP-4550,Supplier 4550,MX,supplier4550@example.com,4.33,7
SUP-4551,Supplier 4551,DE,supplier4551@example.com,3.75,59
SUP-4552,Supplier 4552,MX,supplier4552@example.com,3.91,22
SUP-4553,Supplier 4553,MX,supplier4553@example.com,1.27,29
SUP-4554,Supplier 4554,MX,supplier4554@example.com,3.92,59
SUP-4555,Supplier 4555,MX,supplier4555@example.com,2.97,2
SUP-4556,Supplier 4556,US,supplier4556@example.com,2.84,38
SUP-4557,Supplier 4557,IN,supplier4557@example.com,2.65,43
SUP-4558,Supplier 4558,DE,supplier4558@example.com,4.41,49
SUP-4559,Supplier 4559,IN,supplier4559@example.com,1.71,15
SUP-4560,Supplier 4560,US,supplier4560@example.com,4.26,54
SUP-4561,Supplier 4561,MX,supplier4561@example.com,4.71,55
SUP-4562,Supplier 4562,CN,supplier4562@example.com,1.67,20
SUP-4563,Supplier 4563,CN,supplier4563@example.com,5.0,26
SUP-4564,Supplier 4564,IN,supplier4564@example.com,4.96,11
SUP-4565,Supplier 4565,CN,supplier4565@example.com,3.49,23
SUP-4566,Supplier 4566,IN,supplier4566@example.com,2.07,41
SUP-4567,Supplier 4567,DE,supplier4567@example.com,2.72,49
SUP-4568,Supplier 4568,CN,supplier4568@example.com,1.68,52
SUP-4569,Supplier 4569,MX,supplier4569@example.com,1.48,42
SUP-4570,Supplier 4570,US,supplier4570@example.com,3.82,4
SUP-4571,Supplier 4571,DE,supplier4571@example.com,3.32,4
SUP-4572,Supplier 4572,CN,supplier4572@example.com,3.25,48
SUP-4573,Supplier 4573,CN,supplier4573@example.com,1.99,1
SUP-4574,Supplier 4574,IN,supplier4574@example.com,1.94,23
SUP-4575,Supplier 4575,DE,supplier4575@example.com,4.96,24
SUP-4576,Supplier 4576,US,supplier4576@example.com,3.52,27
SUP-4577,Supplier 4577,US,supplier4577@example.com,4.28,7
SUP-4578,Supplier 4578,IN,supplier4578@example.com,2.51,34
SUP-4579,Supplier 4579,IN,supplier4579@example.com,4.37,4
SUP-4580,Supplier 4580,IN,supplier4580@example.com,3.89,2
SUP-4581,Supplier 4581,CN,supplier4581@example.com,2.4,23
SUP-4582,Supplier 4582,DE,supplier4582@example.com,3.87,48
SUP-4583,Supplier 4583,US,supplier4583@example.com,4.7,36
SUP-4584,Supplier 4584,MX,supplier4584@example.com,1.85,55
SUP-4585,Supplier 4585,US,supplier4585@example.com,3.19,22
SUP-4586,Supplier 4586,DE,supplier4586@example.com,4.87,10
SUP-4587,Supplier 4587,IN,supplier4587@example.com,4.29,42
SUP-4588,Supplier 4588,CN,supplier4588@example.com,3.48,35
SUP-4589,Supplier 4589,US,supplier4589@example.com,1.28,41
SUP-4590,Supplier 4590,MX,supplier4590@example.com,2.63,27
SUP-4591,Supplier 4591,CN,supplier4591@example.com,3.6,24
SUP-4592,Supplier 4592,US,supplier4592@example.com,2.64,7
SUP-4593,Supplier 4593,DE,supplier4593@example.com,4.99,51
SUP-4594,Supplier 4594,US,supplier4594@example.com,4.01,21
SUP-4595,Supplier 4595,MX,supplier4595@example.com,1.75,59
SUP-4596,Supplier 4596,CN,supplier4596@example.com,2.96,8
SUP-4597,Supplier 4597,US,supplier4597@example.com,2.54,50
SUP-4598,Supplier 4598,MX,supplier4598@example.com,3.38,36
SUP-4599,Supplier 4599,US,supplier4599@example.com,2.79,5
SUP-4600,Supplier 4600,US,supplier4600@example.com,1.95,16
SUP-4601,Supplier 4601,IN,supplier4601@example.com,3.9,18
SUP-4602,Supplier 4602,MX,supplier4602@example.com,1.43,38
SUP-4603,Supplier 4603,US,supplier4603@example.com,3.13,23
SUP-4604,Supplier 4604,CN,supplier4604@example.com,2.24,56
SUP-4605,Supplier 4605,DE,supplier4605@example.com,4.87,44
SUP-4606,Supplier 4606,IN,supplier4606@example.com,2.21,52
SUP-4607,Supplier 4607,IN,supplier4607@example.com,2.36,37
SUP-4608,Supplier 4608,IN,supplier4608@example.com,3.83,51
SUP-4609,Supplier 4609,DE,supplier4609@example.com,1.51,21
SUP-4610,Supplier 4610,MX,supplier4610@example.com,2.3,45
SUP-4611,Supplier 4611,CN,supplier4611@example.com,3.78,22
SUP-4612,Supplier 4612,DE,supplier4612@example.com,1.12,13
SUP-4613,Supplier 4613,CN,supplier4613@example.com,2.24,36
SUP-4614,Supplier 4614,CN,supplier4614@example.com,1.03,11
SUP-4615,Supplier 4615,IN,supplier4615@example.com,1.6,6
SUP-4616,Supplier 4616,US,supplier4616@example.com,3.42,9
SUP-4617,Supplier 4617,CN,supplier4617@example.com,2.83,20
SUP-4618,Supplier 4618,CN,supplier4618@example.com,1.62,39
SUP-4619,Supplier 4619,CN,supplier4619@example.com,1.31,24
SUP-4620,Supplier 4620,CN,supplier4620@example.com,1.23,12
SUP-4621,Supplier 4621,IN,supplier4621@example.com,1.34,42
SUP-4622,Supplier 4622,CN,supplier4622@example.com,1.38,35
SUP-4623,Supplier 4623,US,supplier4623@example.com,1.35,39
SUP-4624,Supplier 4624,MX,supplier4624@example.com,1.22,25
SUP-4625,Supplier 4625,MX,supplier4625@example.com,3.79,27
SUP-4626,Supplier 4626,CN,supplier4626@example.com,4.77,42
SUP-4627,Supplier 4627,IN,supplier4627@example.com,4.42,1
SUP-4628,Supplier 4628,US,supplier4628@example.com,2.06,12
SUP-4629,Supplier 4629,US,supplier4629@example.com,1.82,1
SUP-4630,Supplier 4630,CN,supplier4630@example.com,1.19,13
SUP-4631,Supplier 4631,IN,supplier4631@example.com,1.62,39
SUP-4632,Supplier 4632,MX,supplier4632@example.com,3.27,50
SUP-4633,Supplier 4633,DE,supplier4633@example.com,4.99,40
SUP-4634,Supplier 4634,CN,supplier4634@example.com,4.44,6
SUP-4635,Supplier 4635,CN,supplier4635@example.com,3.06,29
SUP-4636,Supplier 4636,CN,supplier4636@example.com,2.69,47
SUP-4637,Supplier 4637,IN,supplier4637@example.com,1.59,50
SUP-4638,Supplier 4638,DE,supplier4638@example.com,2.67,4
SUP-4639,Supplier 4639,IN,supplier4639@example.com,3.38,23
SUP-4640,Supplier 4640,CN,supplier4640@example.com,3.38,44
SUP-4641,Supplier 4641,DE,supplier4641@example.com,3.23,8
SUP-4642,Supplier 4642,US,supplier4642@example.com,4.3,37
SUP-4643,Supplier 4643,US,supplier4643@example.com,3.04,2
SUP-4644,Supplier 4644,DE,supplier4644@example.com,2.89,50
SUP-4645,Supplier 4645,CN,supplier4645@example.com,2.22,4
SUP-4646,Supplier 4646,IN,supplier4646@example.com,1.72,51
SUP-4647,Supplier 4647,CN,supplier4647@example.com,1.01,23
SUP-4648,Supplier 4648,DE,supplier4648@example.com,2.29,21
SUP-4649,Supplier 4649,CN,supplier4649@example.com,3.53,53
SUP-4650,Supplier 4650,CN,supplier4650@example.com,3.24,26
SUP-4651,Supplier 4651,US,supplier4651@example.com,3.12,40
SUP-4652,Supplier 4652,MX,supplier4652@example.com,4.09,30
SUP-4653,Supplier 4653,IN,supplier4653@example.com,1.93,33
SUP-4654,Supplier 4654,CN,supplier4654@example.com,3.71,22
SUP-4655,Supplier 4655,US,supplier4655@example.com,3.43,12
SUP-4656,Supplier 4656,MX,supplier4656@example.com,2.36,6
SUP-4657,Supplier 4657,US,supplier4657@example.com,1.87,20
SUP-4658,Supplier 4658,CN,supplier4658@example.com,3.25,7
SUP-4659,Supplier 4659,IN,supplier4659@example.com,4.78,30
SUP-4660,Supplier 4660,MX,supplier4660@example.com,1.31,43
SUP-4661,Supplier 4661,CN,supplier4661@example.com,4.81,41
SUP-4662,Supplier 4662,DE,supplier4662@example.com,2.86,57
SUP-4663,Supplier 4663,CN,supplier4663@example.com,3.84,8
SUP-4664,Supplier 4664,US,supplier4664@example.com,4.21,17
SUP-4665,Supplier 4665,CN,supplier4665@example.com,1.61,43
SUP-4666,Supplier 4666,DE,supplier4666@example.com,1.18,28
SUP-4667,Supplier 4667,DE,supplier4667@example.com,1.51,32
SUP-4668,Supplier 4668,CN,supplier4668@example.com,2.36,48
SUP-4669,Supplier 4669,DE,supplier4669@example.com,4.83,9
SUP-4670,Supplier 4670,US,supplier4670@example.com,1.17,44
SUP-4671,Supplier 4671,DE,supplier4671@example.com,4.68,4
SUP-4672,Supplier 4672,DE,supplier4672@example.com,3.25,3
SUP-4673,Supplier 4673,IN,supplier4673@example.com,1.41,44
SUP-4674,Supplier 4674,US,supplier4674@example.com,1.61,50
SUP-4675,Supplier 4675,DE,supplier4675@example.com,3.76,36
SUP-4676,Supplier 4676,CN,supplier4676@example.com,3.43,48
SUP-4677,Supplier 4677,DE,supplier4677@example.com,1.67,7
SUP-4678,Supplier 4678,MX,supplier4678@example.com,4.62,10
SUP-4679,Supplier 4679,MX,supplier4679@example.com,1.53,33
SUP-4680,Supplier 4680,US,supplier4680@example.com,3.05,14
SUP-4681,Supplier 4681,MX,supplier4681@example.com,3.11,18
SUP-4682,Supplier 4682,MX,supplier4682@example.com,4.48,33
SUP-4683,Supplier 4683,DE,supplier4683@example.com,1.09,54
SUP-4684,Supplier 4684,US,supplier4684@example.com,1.55,26
SUP-4685,Supplier 4685,IN,supplier4685@example.com,1.68,39
SUP-4686,Supplier 4686,DE,supplier4686@example.com,1.25,56
SUP-4687,Supplier 4687,IN,supplier4687@example.com,3.53,50
SUP-4688,Supplier 4688,CN,supplier4688@example.com,1.92,17
SUP-4689,Supplier 4689,MX,supplier4689@example.com,3.31,43
SUP-4690,Supplier 4690,DE,supplier4690@example.com,4.13,28
SUP-4691,Supplier 4691,US,supplier4691@example.com,2.63,2
SUP-4692,Supplier 4692,MX,supplier4692@example.com,4.08,40
SUP-4693,Supplier 4693,CN,supplier4693@example.com,4.11,37
SUP-4694,Supplier 4694,MX,supplier4694@example.com,2.05,32
SUP-4695,Supplier 4695,MX,supplier4695@example.com,1.06,27
SUP-4696,Supplier 4696,IN,supplier4696@example.com,1.41,31
SUP-4697,Supplier 4697,CN,supplier4697@example.com,4.29,54
SUP-4698,Supplier 4698,US,supplier4698@example.com,2.62,4
SUP-4699,Supplier 4699,MX,supplier4699@example.com,4.36,35
SUP-4700,Supplier 4700,MX,supplier4700@example.com,3.19,32
SUP-4701,Supplier 4701,US,supplier4701@example.com,1.79,11
SUP-4702,Supplier 4702,US,supplier4702@example.com,3.85,57
SUP-4703,Supplier 4703,DE,supplier4703@example.com,3.23,53
SUP-4704,Supplier 4704,DE,supplier4704@example.com,2.41,23
SUP-4705,Supplier 4705,MX,supplier4705@example.com,1.35,47
SUP-4706,Supplier 4706,DE,supplier4706@example.com,1.41,23
SUP-4707,Supplier 4707,MX,supplier4707@example.com,1.75,39
SUP-4708,Supplier 4708,US,supplier4708@example.com,3.69,56
SUP-4709,Supplier 4709,DE,supplier4709@example.com,3.91,35
SUP-4710,Supplier 4710,CN,supplier4710@example.com,3.52,17
SUP-4711,Supplier 4711,CN,supplier4711@example.com,2.35,52
SUP-4712,Supplier 4712,US,supplier4712@example.com,2.76,49
SUP-4713,Supplier 4713,MX,supplier4713@example.com,3.84,20
SUP-4714,Supplier 4714,CN,supplier4714@example.com,3.64,43
SUP-4715,Supplier 4715,DE,supplier4715@example.com,4.09,50
SUP-4716,Supplier 4716,IN,supplier4716@example.com,1.96,32
SUP-4717,Supplier 4717,MX,supplier4717@example.com,1.02,56
SUP-4718,Supplier 4718,DE,supplier4718@example.com,2.07,38
SUP-4719,Supplier 4719,MX,supplier4719@example.com,2.39,46
SUP-4720,Supplier 4720,DE,supplier4720@example.com,4.84,5
SUP-4721,Supplier 4721,US,supplier4721@example.com,1.87,15
SUP-4722,Supplier 4722,US,supplier4722@example.com,4.31,32
SUP-4723,Supplier 4723,US,supplier4723@example.com,3.49,34
SUP-4724,Supplier 4724,US,supplier4724@example.com,1.67,26
SUP-4725,Supplier 4725,DE,supplier4725@example.com,2.61,51
SUP-4726,Supplier 4726,CN,supplier4726@example.com,3.04,15
SUP-4727,Supplier 4727,DE,supplier4727@example.com,2.38,9
SUP-4728,Supplier 4728,DE,supplier4728@example.com,1.9,5
SUP-4729,Supplier 4729,IN,supplier4729@example.com,2.01,34
SUP-4730,Supplier 4730,IN,supplier4730@example.com,3.34,33
SUP-4731,Supplier 4731,DE,supplier4731@example.com,3.75,21
SUP-4732,Supplier 4732,US,supplier4732@example.com,2.88,3
SUP-4733,Supplier 4733,IN,supplier4733@example.com,4.77,30
SUP-4734,Supplier 4734,IN,supplier4734@example.com,3.91,5
SUP-4735,Supplier 4735,DE,supplier4735@example.com,4.57,24
SUP-4736,Supplier 4736,MX,supplier4736@example.com,2.9,52
SUP-4737,Supplier 4737,IN,supplier4737@example.com,1.06,16
SUP-4738,Supplier 4738,US,supplier4738@example.com,3.37,6
SUP-4739,Supplier 4739,DE,supplier4739@example.com,4.27,40
SUP-4740,Supplier 4740,MX,supplier4740@example.com,3.15,35
SUP-4741,Supplier 4741,CN,supplier4741@example.com,3.27,26
SUP-4742,Supplier 4742,US,supplier4742@example.com,4.9,44
SUP-4743,Supplier 4743,US,supplier4743@example.com,2.46,56
SUP-4744,Supplier 4744,DE,supplier4744@example.com,4.21,1
SUP-4745,Supplier 4745,CN,supplier4745@example.com,3.02,58
SUP-4746,Supplier 4746,US,supplier4746@example.com,2.85,20
SUP-4747,Supplier 4747,US,supplier4747@example.com,1.58,54
SUP-4748,Supplier 4748,DE,supplier4748@example.com,3.99,46
SUP-4749,Supplier 4749,US,supplier4749@example.com,4.29,11
SUP-4750,Supplier 4750,MX,supplier4750@example.com,2.72,20
SUP-4751,Supplier 4751,CN,supplier4751@example.com,4.05,39
