procurement_id,component_id,supplier_id,order_date,expected_delivery_date,quantity_ordered,unit_cost,status
PROC-004727,COMP-00627,SUP-0116,2023-09-22 03:43:55,2026-10-12 08:59:10,1,121.18,IN_TRANSIT
PROC-004728,COMP-01088,SUP-0225,2025-10-18 11:08:48,2025-05-21 19:37:00,324,87.88,IN_TRANSIT
PROC-004729,COMP-04163,SUP-0207,2023-09-23 07:53:27,2026-06-15 14:20:29,104,12.23,ORDERED
PROC-004730,COMP-00374,SUP-0003,2023-06-15 18:50:02,2025-12-27 16:57:47,255,195.15,IN_TRANSIT
PROC-004731,COMP-03840,SUP-0088,2025-09-02 07:55:37,2025-07-11 19:24:34,209,85.6,ORDERED
PROC-004732,COMP-01203,SUP-0493,2024-04-22 07:59:37,2025-08-06 19:30:52,218,170.36,DELIVERED
PROC-004733,COMP-03931,SUP-0092,2024-09-17 16:36:58,2026-06-21 23:42:32,78,15.72,IN_TRANSIT
PROC-004734,COMP-00713,SUP-0052,2025-11-07 13:35:10,2025-07-20 07:08:06,430,162.2,IN_TRANSIT
PROC-004735,COMP-03543,SUP-0092,2025-01-26 04:10:13,2025-12-20 07:42:59,51,35.51,ORDERED
PROC-004736,COMP-04432,SUP-0452,2023-02-10 22:25:29,2025-05-11 06:17:39,288,136.2,CANCELLED
PROC-004737,COMP-02026,SUP-0373,2024-03-27 21:10:16,2026-06-06 02:46:06,100,132.7,DELIVERED
PROC-004738,COMP-02907,SUP-0361,2024-06-23 11:09:48,2026-03-25 19:34:15,212,182.05,IN_TRANSIT
PROC-004739,COMP-00402,SUP-0141,2024-01-31 23:25:58,2025-06-06 12:56:27,464,64.81,ORDERED
PROC-004740,COMP-01234,SUP-0011,2025-09-15 12:26:03,2025-05-05 14:24:38,499,22.68,DELIVERED
PROC-004741,COMP-04773,SUP-0177,2025-11-09 15:57:10,2025-11-12 01:24:11,403,173.05,ORDERED
PROC-004742,COMP-03832,SUP-0198,2024-04-21 05:55:29,2025-12-02 05:15:56,237,66.98,CANCELLED
PROC-004743,COMP-00538,SUP-0155,2024-02-11 03:08:25,2026-11-16 23:45:26,295,47.27,IN_TRANSIT
PROC-004744,COMP-03516,SUP-0330,2023-03-13 06:30:24,2026-11-18 18:14:35,472,97.76,CANCELLED
PROC-004745,COMP-04077,SUP-0221,2025-04-06 22:31:42,2026-08-25 12:04:11,398,30.08,IN_TRANSIT
PROC-004746,COMP-00714,SUP-0423,2024-02-11 05:10:34,2026-09-14 07:59:25,157,60.1,CANCELLED
PROC-004747,COMP-02319,SUP-0152,2025-04-07 12:00:13,2026-10-04 17:49:29,298,77.67,IN_TRANSIT
PROC-004748,COMP-02098,SUP-0340,2024-07-04 14:57:12,2025-01-30 19:04:21,14,56.17,ORDERED
PROC-004749,COMP-02552,SUP-0104,2024-12-05 19:39:06,2026-09-10 17:07:12,116,90.6,DELIVERED
PROC-004750,COMP-02673,SUP-0106,2025-01-18 01:24:46,2026-02-12 10:39:51,139,77.55,IN_TRANSIT
PROC-004751,COMP-02950,SUP-0128,2025-09-29 08:31:36,2025-08-14 04:27:11,75,155.14,IN_TRANSIT
PROC-004752,COMP-00180,SUP-0323,2025-09-18 21:27:16,2025-10-12 19:20:11,303,183.76,ORDERED
PROC-004753,COMP-03020,SUP-0259,2025-05-18 13:46:41,2025-09-09 03:48:28,360,21.08,CANCELLED
PROC-004754,COMP-03277,SUP-0500,2023-09-18 04:53:32,2025-10-02 06:07:58,24,164.84,IN_TRANSIT
PROC-004755,COMP-00994,SUP-0152,2024-09-21 08:50:31,2026-07-24 02:36:10,406,186.42,CANCELLED
PROC-004756,COMP-03875,SUP-0472,2023-10-19 15:37:45,2026-09-09 06:04:51,177,137.64,ORDERED
PROC-004757,COMP-00125,SUP-0303,2024-05-16 15:16:32,2026-07-17 22:02:37,439,199.29,IN_TRANSIT
PROC-004758,COMP-02976,SUP-0319,2023-12-25 22:25:38,2026-11-24 02:51:45,55,67.67,DELIVERED
PROC-004759,COMP-03436,SUP-0189,2023-05-20 08:25:01,2025-07-30 05:10:58,213,166.23,IN_TRANSIT
PROC-004760,COMP-02092,SUP-0340,2024-08-19 09:27:27,2025-05-29 01:45:49,326,135.07,ORDERED
PROC-004761,COMP-00009,SUP-0173,2023-07-22 20:29:02,2026-07-27 08:42:48,334,65.36,CANCELLED
PROC-004762,COMP-03301,SUP-0104,2025-11-17 16:30:29,2025-04-26 00:16:45,329,141.23,IN_TRANSIT
PROC-004763,COMP-04126,SUP-0237,2024-03-09 16:08:43,2026-08-03 19:49:55,163,102.41,ORDERED
PROC-004764,COMP-01351,SUP-0419,2023-02-13 09:10:01,2025-01-20 16:33:49,300,38.61,ORDERED
PROC-004765,COMP-04132,SUP-0274,2024-11-14 15:41:47,2026-08-02 17:09:22,164,35.6,ORDERED
PROC-004766,COMP-03080,SUP-0414,2024-01-04 06:24:59,2025-09-19 18:32:33,89,142.97,CANCELLED
PROC-004767,COMP-03749,SUP-0104,2025-10-17 05:05:46,2025-08-18 17:55:47,15,142.67,CANCELLED
PROC-004768,COMP-00275,SUP-0040,2024-07-17 22:38:43,2026-09-20 15:10:16,301,106.62,DELIVERED
PROC-004769,COMP-00449,SUP-0016,2024-09-18 10:20:18,2026-05-28 14:35:58,122,100.78,DELIVERED
PROC-004770,COMP-03134,SUP-0375,2023-03-01 18:11:18,2026-10-24 04:48:19,318,36.83,IN_TRANSIT
PROC-004771,COMP-01194,SUP-0439,2024-09-22 09:03:13,2026-11-16 15:36:51,348,86.43,ORDERED
PROC-004772,COMP-03438,SUP-0333,2024-07-03 14:15:20,2025-10-26 02:47:30,178,174.41,DELIVERED
PROC-004773,COMP-01608,SUP-0066,2025-06-06 22:47:25,2026-01-09 10:54:57,462,171.09,CANCELLED
PROC-004774,COMP-02986,SUP-0378,2025-02-07 04:35:50,2025-01-30 05:14:21,269,132.52,ORDERED
PROC-004775,COMP-03167,SUP-0468,2023-09-20 03:37:05,2025-06-12 19:05:03,105,199.47,IN_TRANSIT
PROC-004776,COMP-00437,SUP-0033,2025-05-02 01:51:35,2026-02-21 07:37:59,159,178.74,ORDERED
PROC-004777,COMP-00787,SUP-0413,2025-03-07 00:20:58,2025-12-17 07:48:55,5,29.9,DELIVERED
PROC-004778,COMP-02029,SUP-0367,2025-02-25 00:34:03,2025-01-03 13:12:28,339,80.43,DELIVERED
PROC-004779,COMP-00121,SUP-0381,2025-10-12 21:09:04,2025-12-06 00:04:06,392,27.26,ORDERED
PROC-004780,COMP-04646,SUP-0155,2024-06-14 07:08:59,2026-10-03 21:39:26,141,93.75,CANCELLED
PROC-004781,COMP-03555,SUP-0322,2025-07-15 05:13:49,2026-02-25 04:30:12,169,155.5,ORDERED
PROC-004782,COMP-02462,SUP-0182,2024-12-09 16:11:48,2026-02-04 18:19:28,17,32.0,ORDERED
PROC-004783,COMP-03298,SUP-0053,2023-12-10 06:57:36,2026-10-01 18:05:32,32,176.2,ORDERED
PROC-004784,COMP-03693,SUP-0384,2025-05-07 15:25:27,2025-05-03 08:05:31,5,114.24,ORDERED
PROC-004785,COMP-04597,SUP-0277,2024-10-06 10:55:54,2026-04-26 10:12:04,382,150.04,ORDERED
PROC-004786,COMP-04200,SUP-0198,2025-02-23 20:30:24,2026-02-05 06:41:00,137,9.99,CANCELLED
PROC-004787,COMP-03882,SUP-0186,2023-11-18 01:23:04,2026-08-16 21:34:47,107,19.67,IN_TRANSIT
PROC-004788,COMP-02400,SUP-0201,2024-02-07 06:14:58,2026-07-24 21:53:52,162,124.55,IN_TRANSIT
PROC-004789,COMP-01220,SUP-0463,2024-07-09 17:59:45,2025-10-03 12:37:19,493,167.8,DELIVERED
PROC-004790,COMP-01154,SUP-0406,2024-03-06 09:16:15,2026-05-03 07:35:57,257,174.9,CANCELLED
PROC-004791,COMP-02337,SUP-0325,2025-03-30 10:36:47,2026-01-09 17:15:38,168,137.99,ORDERED
PROC-004792,COMP-01382,SUP-0470,2023-09-21 08:06:00,2026-11-19 06:40:36,463,40.99,CANCELLED
PROC-004793,COMP-02199,SUP-0109,2024-11-22 02:44:07,2026-11-06 00:48:19,438,39.81,IN_TRANSIT
PROC-004794,COMP-01469,SUP-0393,2023-09-26 20:49:33,2025-10-28 22:47:26,382,176.39,ORDERED
PROC-004795,COMP-02870,SUP-0187,2023-04-11 23:00:23,2026-09-08 18:45:33,288,23.53,CANCELLED
PROC-004796,COMP-01820,SUP-0365,2023-09-07 12:40:19,2025-07-31 04:52:59,382,137.53,DELIVERED
PROC-004797,COMP-02086,SUP-0410,2024-07-27 17:05:07,2026-06-19 10:56:08,482,107.17,IN_TRANSIT
PROC-004798,COMP-04172,SUP-0072,2023-08-23 00:46:57,2025-08-17 13:42:50,355,84.86,ORDERED
PROC-004799,COMP-03209,SUP-0030,2025-01-23 01:07:29,2025-01-19 19:14:35,245,88.63,ORDERED
PROC-004800,COMP-03461,SUP-0418,2024-12-27 01:06:20,2025-05-31 11:39:42,113,189.1,ORDERED
PROC-004801,COMP-04788,SUP-0396,2023-02-08 01:51:44,2025-03-15 18:22:03,178,172.43,ORDERED
PROC-004802,COMP-03670,SUP-0446,2023-01-13 01:34:07,2026-07-24 04:45:45,443,173.13,ORDERED
PROC-004803,COMP-04511,SUP-0150,2023-12-11 04:32:56,2025-09-07 05:10:38,476,81.92,ORDERED
PROC-004804,COMP-00683,SUP-0350,2025-08-25 00:46:39,2025-11-19 03:55:03,465,22.29,CANCELLED
PROC-004805,COMP-00867,SUP-0468,2025-05-03 18:37:10,2025-06-11 00:05:56,190,199.57,DELIVERED
PROC-004806,COMP-04546,SUP-0215,2023-03-13 01:01:37,2026-05-28 23:52:05,494,29.92,CANCELLED
PROC-004807,COMP-03964,SUP-0390,2023-03-06 04:12:07,2026-09-05 01:31:01,11,103.6,CANCELLED
PROC-004808,COMP-02885,SUP-0071,2023-05-06 19:56:39,2026-03-27 17:17:05,23,53.66,ORDERED
PROC-004809,COMP-00448,SUP-0114,2024-09-19 23:56:11,2025-11-02 07:46:10,119,102.64,ORDERED
PROC-004810,COMP-04478,SUP-0098,2025-11-08 02:47:31,2026-10-29 04:11:58,282,61.68,CANCELLED
PROC-004811,COMP-00948,SUP-0017,2023-08-28 07:02:46,2025-12-01 18:34:38,319,179.48,IN_TRANSIT
PROC-004812,COMP-03271,SUP-0221,2023-07-26 01:01:05,2025-02-12 14:33:51,430,193.7,ORDERED
PROC-004813,COMP-03866,SUP-0159,2024-06-10 23:29:25,2026-09-19 13:21:30,69,82.6,ORDERED
PROC-004814,COMP-03761,SUP-0398,2023-11-02 13:51:09,2026-04-09 12:59:48,346,14.97,IN_TRANSIT
PROC-004815,COMP-04873,SUP-0085,2024-05-31 08:50:48,2026-10-31 17:40:00,134,133.0,CANCELLED
PROC-004816,COMP-02901,SUP-0073,2023-11-22 17:37:46,2026-11-26 04:17:43,253,75.95,IN_TRANSIT
PROC-004817,COMP-00770,SUP-0001,2023-02-28 11:10:50,2025-06-08 11:12:39,51,197.21,ORDERED
PROC-004818,COMP-01562,SUP-0255,2023-12-05 17:40:32,2026-05-09 13:14:32,43,18.79,DELIVERED
PROC-004819,COMP-01594,SUP-0443,2024-07-17 18:52:47,2025-12-04 11:04:30,482,24.71,IN_TRANSIT
PROC-004820,COMP-01449,SUP-0191,2024-02-16 00:39:08,2025-06-08 19:53:17,426,140.19,IN_TRANSIT
PROC-004821,COMP-02134,SUP-0393,2024-07-16 09:32:31,2025-04-02 19:00:25,141,151.97,ORDERED
PROC-004822,COMP-02672,SUP-0448,2025-09-15 02:38:39,2026-07-06 10:57:44,25,94.75,IN_TRANSIT
PROC-004823,COMP-01742,SUP-0154,2024-12-21 22:58:38,2026-01-10 04:50:35,386,56.18,ORDERED
PROC-004824,COMP-02674,SUP-0260,2025-06-13 19:22:58,2026-10-03 16:24:25,270,62.65,DELIVERED
PROC-004825,COMP-01649,SUP-0154,2025-09-15 23:27:13,2026-05-02 20:04:20,401,68.26,DELIVERED
PROC-004826,COMP-01776,SUP-0103,2024-04-09 17:43:37,2025-08-29 07:56:19,361,45.83,CANCELLED
PROC-004827,COMP-01339,SUP-0241,2025-06-19 21:22:51,2025-05-09 02:49:56,104,170.28,ORDERED
PROC-004828,COMP-00738,SUP-0166,2024-03-21 05:31:45,2025-09-09 06:53:59,424,13.95,DELIVERED
PROC-004829,COMP-01348,SUP-0325,2025-11-29 08:07:47,2025-01-31 16:59:34,295,82.05,ORDERED
PROC-004830,COMP-00948,SUP-0325,2023-08-19 16:10:20,2026-08-08 03:45:46,153,149.77,IN_TRANSIT
PROC-004831,COMP-04885,SUP-0230,2024-03-25 07:38:24,2026-11-24 09:34:35,475,1.76,IN_TRANSIT
PROC-004832,COMP-04912,SUP-0320,2023-07-21 13:51:12,2025-12-18 12:24:12,304,175.73,ORDERED
PROC-004833,COMP-04430,SUP-0073,2023-09-03 02:18:33,2026-08-20 17:21:58,371,141.55,ORDERED
PROC-004834,COMP-00748,SUP-0351,2024-05-12 14:15:49,2026-11-25 08:12:59,472,15.6,IN_TRANSIT
PROC-004835,COMP-02026,SUP-0264,2025-04-22 03:14:42,2025-03-15 12:13:15,305,179.1,ORDERED
PROC-004836,COMP-04430,SUP-0269,2025-02-26 04:13:17,2025-04-14 02:08:29,161,97.97,IN_TRANSIT
PROC-004837,COMP-02784,SUP-0267,2024-11-25 01:04:41,2026-09-10 20:37:49,283,130.8,CANCELLED
PROC-004838,COMP-01113,SUP-0220,2023-07-20 21:29:18,2026-04-15 20:47:37,45,176.52,CANCELLED
PROC-004839,COMP-02898,SUP-0066,2023-07-27 18:41:37,2026-05-08 09:15:50,287,176.35,CANCELLED
PROC-004840,COMP-03025,SUP-0363,2024-11-09 20:07:58,2025-06-09 22:01:00,319,82.34,ORDERED
PROC-004841,COMP-00579,SUP-0111,2024-05-06 16:27:49,2026-06-11 06:09:18,368,48.3,IN_TRANSIT
PROC-004842,COMP-00555,SUP-0153,2024-02-11 03:37:38,2026-11-29 01:43:35,166,52.23,DELIVERED
PROC-004843,COMP-03479,SUP-0170,2023-02-12 23:17:31,2025-10-24 23:37:48,207,153.42,DELIVERED
PROC-004844,COMP-00336,SUP-0393,2025-04-17 14:09:38,2026-05-27 21:17:48,108,185.96,IN_TRANSIT
PROC-004845,COMP-03658,SUP-0369,2024-11-09 12:15:48,2026-10-10 11:31:00,424,15.37,IN_TRANSIT
PROC-004846,COMP-03367,SUP-0186,2023-03-19 18:19:40,2025-12-05 23:57:06,442,3.99,IN_TRANSIT
PROC-004847,COMP-02088,SUP-0456,2025-04-21 23:37:13,2026-05-12 23:46:51,65,164.76,IN_TRANSIT
PROC-004848,COMP-03919,SUP-0360,2024-04-04 10:39:15,2026-01-10 22:24:42,267,77.93,IN_TRANSIT
PROC-004849,COMP-00657,SUP-0238,2025-06-07 09:37:53,2025-05-26 17:59:39,399,56.01,DELIVERED
PROC-004850,COMP-03670,SUP-0190,2023-09-11 04:49:51,2025-04-11 04:13:41,353,38.49,CANCELLED
PROC-004851,COMP-01550,SUP-0315,2024-06-12 17:20:49,2026-01-12 10:01:40,185,69.95,IN_TRANSIT
PROC-004852,COMP-01926,SUP-0474,2023-06-30 13:22:39,2025-03-09 23:51:27,368,194.32,ORDERED
PROC-004853,COMP-01033,SUP-0156,2024-05-01 04:58:26,2025-08-16 16:56:34,224,195.44,CANCELLED
PROC-004854,COMP-02018,SUP-0050,2025-04-13 20:12:45,2025-10-17 08:56:23,153,66.97,DELIVERED
PROC-004855,COMP-03246,SUP-0271,2025-08-04 18:57:39,2026-06-10 14:05:55,423,192.77,IN_TRANSIT
PROC-004856,COMP-04109,SUP-0244,2025-05-09 07:55:42,2026-03-23 15:19:42,289,60.67,ORDERED
PROC-004857,COMP-02949,SUP-0340,2023-01-28 03:13:34,2026-10-12 03:41:11,285,171.04,DELIVERED
PROC-004858,COMP-00910,SUP-0311,2024-08-10 23:14:56,2025-01-25 19:04:55,186,43.19,CANCELLED
PROC-004859,COMP-02732,SUP-0184,2023-08-20 04:31:25,2026-08-21 17:57:00,226,165.47,CANCELLED
PROC-004860,COMP-00703,SUP-0220,2023-10-22 15:13:27,2025-04-03 17:08:52,200,71.39,ORDERED
PROC-004861,COMP-03383,SUP-0348,2025-04-22 03:50:11,2026-10-03 13:41:42,11,39.95,IN_TRANSIT
PROC-004862,COMP-02409,SUP-0372,2024-04-02 03:28:30,2025-03-03 02:17:33,397,187.02,ORDERED
PROC-004863,COMP-04883,SUP-0487,2025-04-24 12:53:57,2026-08-21 10:29:34,325,43.62,ORDERED
PROC-004864,COMP-01162,SUP-0461,2023-12-14 00:49:24,2025-07-30 13:13:34,498,198.38,DELIVERED
PROC-004865,COMP-00019,SUP-0063,2023-06-17 01:01:07,2026-04-15 00:38:38,467,22.61,ORDERED
PROC-004866,COMP-00980,SUP-0099,2023-11-11 07:16:09,2026-11-07 07:58:58,277,2.99,ORDERED
PROC-004867,COMP-00419,SUP-0300,2023-10-10 19:03:06,2025-05-19 16:16:34,3,174.29,CANCELLED
PROC-004868,COMP-02263,SUP-0023,2023-05-03 21:20:03,2025-07-28 17:07:43,410,117.73,DELIVERED
PROC-004869,COMP-00932,SUP-0363,2024-10-05 11:35:24,2026-01-16 06:30:26,417,84.9,IN_TRANSIT
PROC-004870,COMP-01170,SUP-0017,2023-03-03 01:36:34,2025-11-23 02:20:08,350,17.31,CANCELLED
PROC-004871,COMP-00522,SUP-0014,2025-03-01 13:40:44,2026-03-17 03:22:24,278,115.4,ORDERED
PROC-004872,COMP-00477,SUP-0225,2023-09-08 15:09:35,2025-06-26 07:02:15,62,79.35,IN_TRANSIT
PROC-004873,COMP-02211,SUP-0482,2024-11-30 07:59:32,2026-10-19 15:23:03,5,97.24,DELIVERED
PROC-004874,COMP-02230,SUP-0358,2024-07-14 17:57:11,2025-01-12 14:13:03,403,126.45,CANCELLED
PROC-004875,COMP-04081,SUP-0236,2024-10-09 01:53:38,2026-04-02 09:02:01,9,128.35,IN_TRANSIT
PROC-004876,COMP-03121,SUP-0432,2025-05-22 19:36:12,2025-12-25 10:35:54,58,192.16,ORDERED
PROC-004877,COMP-04458,SUP-0146,2023-05-08 12:55:26,2026-04-26 05:54:33,280,131.36,ORDERED
PROC-004878,COMP-01630,SUP-0257,2023-11-20 07:36:18,2025-01-22 20:21:13,423,68.54,IN_TRANSIT
PROC-004879,COMP-04309,SUP-0004,2024-07-20 15:44:07,2025-01-27 02:38:14,460,66.6,CANCELLED
PROC-004880,COMP-02755,SUP-0088,2023-06-04 23:38:33,2026-01-04 08:45:02,238,95.96,IN_TRANSIT
PROC-004881,COMP-04487,SUP-0285,2025-07-24 18:13:43,2025-06-23 16:47:53,317,52.61,ORDERED
PROC-004882,COMP-00440,SUP-0061,2023-02-07 07:41:10,2026-07-11 06:58:55,127,75.91,DELIVERED
PROC-004883,COMP-02686,SUP-0326,2024-09-15 21:30:02,2026-03-17 00:00:02,304,168.58,CANCELLED
PROC-004884,COMP-04677,SUP-0327,2025-08-09 07:50:44,2026-06-29 13:28:33,237,172.09,ORDERED
PROC-004885,COMP-00447,SUP-0412,2023-12-31 02:46:56,2025-05-19 12:37:23,219,125.93,ORDERED
PROC-004886,COMP-04750,SUP-0404,2023-02-21 23:00:09,2026-08-02 13:45:49,178,116.99,IN_TRANSIT
PROC-004887,COMP-01898,SUP-0287,2024-12-24 16:04:10,2026-11-19 14:03:24,318,85.99,ORDERED
PROC-004888,COMP-01863,SUP-0439,2025-01-24 18:59:13,2026-02-09 14:42:11,490,127.54,CANCELLED
PROC-004889,COMP-02495,SUP-0464,2025-02-24 05:25:22,2026-04-10 14:23:38,437,161.4,IN_TRANSIT
PROC-004890,COMP-01096,SUP-0114,2025-08-17 14:28:59,2026-09-30 02:24:04,149,147.83,DELIVERED
PROC-004891,COMP-03907,SUP-0409,2023-01-17 12:38:50,2026-09-27 17:06:28,38,8.06,ORDERED
PROC-004892,COMP-00595,SUP-0188,2024-06-29 14:52:10,2026-01-05 23:55:30,118,146.49,CANCELLED
PROC-004893,COMP-00174,SUP-0179,2024-11-28 00:37:10,2026-04-10 21:11:48,483,144.27,CANCELLED
PROC-004894,COMP-02982,SUP-0058,2023-02-17 18:26:39,2026-06-04 13:07:31,480,20.7,DELIVERED
PROC-004895,COMP-00390,SUP-0008,2023-07-06 04:08:00,2025-05-05 16:18:33,315,30.9,CANCELLED
PROC-004896,COMP-04835,SUP-0278,2023-07-18 03:08:14,2025-05-20 09:04:23,484,157.79,CANCELLED
PROC-004897,COMP-00354,SUP-0369,2025-11-04 11:53:07,2026-08-13 21:00:39,97,112.24,DELIVERED
PROC-004898,COMP-04381,SUP-0105,2025-01-24 17:36:56,2025-12-10 07:56:54,427,164.5,ORDERED
PROC-004899,COMP-04966,SUP-0073,2023-01-03 17:06:32,2026-06-16 13:55:19,17,37.76,CANCELLED
PROC-004900,COMP-03587,SUP-0074,2025-02-27 17:38:47,2025-01-10 03:19:07,325,7.09,IN_TRANSIT
PROC-004901,COMP-01009,SUP-0249,2025-02-27 01:29:31,2025-01-12 11:29:25,428,33.23,CANCELLED
PROC-004902,COMP-03745,SUP-0488,2023-04-14 19:40:20,2026-03-09 17:31:55,468,91.06,IN_TRANSIT
PROC-004903,COMP-00554,SUP-0179,2025-02-05 04:46:29,2026-01-02 19:46:10,447,105.14,CANCELLED
PROC-004904,COMP-01663,SUP-0421,2025-06-08 11:14:29,2025-08-24 14:17:26,279,171.68,ORDERED
PROC-004905,COMP-02701,SUP-0447,2024-09-20 03:01:07,2025-02-18 19:30:22,359,143.52,CANCELLED
PROC-004906,COMP-03388,SUP-0065,2024-02-07 00:55:01,2025-12-13 23:21:48,452,198.09,IN_TRANSIT
PROC-004907,COMP-01228,SUP-0089,2023-04-20 17:36:22,2025-05-10 16:21:23,154,16.67,CANCELLED
PROC-004908,COMP-04016,SUP-0396,2025-07-15 05:37:19,2025-11-05 19:37:27,94,26.91,IN_TRANSIT
PROC-004909,COMP-02724,SUP-0451,2023-07-14 19:47:34,2025-02-20 19:51:08,432,17.79,DELIVERED
PROC-004910,COMP-02424,SUP-0081,2023-03-18 21:15:51,2026-04-26 16:07:03,175,108.15,CANCELLED
PROC-004911,COMP-01313,SUP-0439,2025-04-27 06:56:57,2025-07-29 11:22:23,302,54.11,CANCELLED
PROC-004912,COMP-02052,SUP-0464,2024-05-09 08:27:50,2025-01-10 04:06:25,29,137.04,IN_TRANSIT
PROC-004913,COMP-01678,SUP-0376,2023-06-27 07:57:50,2025-11-25 02:16:20,34,27.41,IN_TRANSIT
PROC-004914,COMP-00602,SUP-0150,2024-04-02 06:51:36,2026-03-15 22:04:59,10,21.54,ORDERED
PROC-004915,COMP-03307,SUP-0017,2023-03-07 14:25:20,2026-08-10 17:50:57,276,92.57,DELIVERED
PROC-004916,COMP-02038,SUP-0328,2024-11-15 23:53:11,2026-03-30 19:41:13,472,75.8,IN_TRANSIT
PROC-004917,COMP-01183,SUP-0332,2023-02-03 05:04:05,2025-02-01 20:29:01,290,166.0,ORDERED
PROC-004918,COMP-02686,SUP-0492,2023-05-23 23:24:56,2026-05-08 21:45:33,101,167.67,IN_TRANSIT
PROC-004919,COMP-02137,SUP-0137,2024-07-29 17:15:09,2026-07-04 15:39:45,141,24.37,DELIVERED
PROC-004920,COMP-00468,SUP-0216,2025-09-21 05:32:00,2026-11-25 09:52:36,87,162.65,DELIVERED
PROC-004921,COMP-02326,SUP-0112,2023-02-20 20:28:45,2025-10-02 11:07:54,394,113.27,DELIVERED
PROC-004922,COMP-01616,SUP-0431,2023-10-06 23:35:59,2026-06-28 19:03:42,470,101.21,DELIVERED
PROC-004923,COMP-03149,SUP-0036,2025-03-06 19:35:54,2026-11-20 20:50:32,301,19.86,CANCELLED
PROC-004924,COMP-03011,SUP-0142,2024-01-09 15:30:18,2025-04-21 17:07:15,128,148.19,DELIVERED
PROC-004925,COMP-00810,SUP-0247,2024-06-23 18:33:51,2025-10-10 07:06:41,206,12.87,DELIVERED
PROC-004926,COMP-00796,SUP-0162,2024-12-07 13:29:23,2026-08-23 01:30:46,89,56.26,ORDERED
PROC-004927,COMP-01348,SUP-0153,2023-05-23 00:46:04,2026-03-15 11:56:53,82,19.99,DELIVERED
PROC-004928,COMP-02047,SUP-0467,2023-01-14 05:12:06,2025-12-21 06:59:15,212,106.62,IN_TRANSIT
PROC-004929,COMP-04114,SUP-0428,2023-01-17 02:39:48,2026-03-21 05:53:53,119,129.4,IN_TRANSIT
PROC-004930,COMP-03745,SUP-0439,2023-05-12 03:49:19,2025-07-14 18:14:50,348,178.28,IN_TRANSIT
PROC-004931,COMP-00305,SUP-0114,2024-11-24 21:28:51,2025-09-06 06:25:07,136,147.04,CANCELLED
PROC-004932,COMP-00572,SUP-0481,2025-02-16 05:09:25,2026-09-12 15:59:12,261,192.26,IN_TRANSIT
PROC-004933,COMP-02916,SUP-0206,2025-01-13 06:31:34,2026-07-07 17:23:37,469,152.43,DELIVERED
PROC-004934,COMP-00225,SUP-0255,2023-08-21 06:19:06,2025-08-17 15:39:43,276,60.32,CANCELLED
PROC-004935,COMP-01438,SUP-0036,2023-09-01 18:17:03,2025-06-25 14:43:52,377,109.97,DELIVERED
PROC-004936,COMP-02076,SUP-0337,2025-10-08 13:11:49,2026-01-05 10:25:08,428,92.13,ORDERED
PROC-004937,COMP-01795,SUP-0040,2024-12-06 15:42:07,2025-08-12 00:12:37,208,113.63,DELIVERED
PROC-004938,COMP-02423,SUP-0051,2023-10-17 01:47:17,2025-11-15 05:23:42,314,114.85,IN_TRANSIT
PROC-004939,COMP-00260,SUP-0252,2025-05-09 04:22:50,2025-11-01 01:18:22,404,140.72,ORDERED
PROC-004940,COMP-03375,SUP-0433,2025-07-28 16:54:11,2025-12-26 09:07:52,243,17.53,ORDERED
PROC-004941,COMP-03701,SUP-0224,2025-07-12 06:57:21,2026-07-03 18:59:40,473,149.6,ORDERED
PROC-004942,COMP-03676,SUP-0030,2025-04-21 06:32:42,2026-07-19 06:21:10,455,29.6,ORDERED
PROC-004943,COMP-00519,SUP-0095,2024-12-30 18:22:45,2026-03-06 04:28:04,345,6.22,CANCELLED
PROC-004944,COMP-04561,SUP-0054,2023-12-31 03:19:49,2026-11-25 17:28:13,100,104.26,DELIVERED
PROC-004945,COMP-02584,SUP-0388,2024-06-28 11:49:45,2025-11-26 01:32:05,115,116.71,ORDERED
PROC-004946,COMP-02150,SUP-0435,2025-11-28 07:24:30,2025-07-06 13:22:55,330,7.94,CANCELLED
PROC-004947,COMP-01999,SUP-0239,2023-07-01 19:39:52,2026-07-13 02:52:35,424,103.56,CANCELLED
PROC-004948,COMP-04450,SUP-0030,2025-06-23 14:39:00,2025-03-20 05:28:47,16,107.38,CANCELLED
PROC-004949,COMP-00760,SUP-0206,2025-08-22 12:08:32,2025-05-07 09:04:05,4,11.45,DELIVERED
PROC-004950,COMP-00598,SUP-0027,2025-01-01 06:41:55,2026-10-23 01:46:49,266,142.61,ORDERED
PROC-004951,COMP-02877,SUP-0487,2024-12-30 17:15:05,2025-01-20 02:05:16,435,42.85,DELIVERED
PROC-004952,COMP-00228,SUP-0462,2024-02-25 11:31:28,2026-05-07 05:59:59,48,159.1,CANCELLED
PROC-004953,COMP-03904,SUP-0313,2024-12-08 05:42:28,2026-06-13 01:03:37,223,62.85,CANCELLED
PROC-004954,COMP-02376,SUP-0007,2023-11-16 21:36:32,2026-06-15 14:47:22,204,96.1,DELIVERED
PROC-004955,COMP-01514,SUP-0269,2025-01-29 06:57:17,2025-07-26 06:58:45,20,178.48,CANCELLED
PROC-004956,COMP-00334,SUP-0286,2025-06-06 09:27:45,2026-02-17 08:31:37,288,161.43,CANCELLED
