return_id,order_id,sku_id,return_date,return_reason,refund_amount,condition
RET-004400,ORD-002229,SKU-02966,2025-10-12 06:44:07,DAMAGED,194.62,DAMAGED
RET-004401,ORD-001536,SKU-01803,2023-08-20 17:33:59,SIZE_ISSUE,194.62,USED
RET-004402,ORD-002772,SKU-01367,2023-04-24 23:07:53,DAMAGED,194.62,USED
RET-004403,ORD-001150,SKU-02762,2024-10-17 10:27:13,NO_LONGER_NEEDED,194.62,NEW
RET-004404,ORD-000759,SKU-00084,2023-12-01 15:31:28,DAMAGED,194.62,DAMAGED
RET-004405,ORD-004210,SKU-01847,2023-03-09 09:44:59,NO_LONGER_NEEDED,194.62,NEW
RET-004406,ORD-004396,SKU-01632,2025-10-27 17:48:18,DAMAGED,194.62,USED
RET-004407,ORD-000831,SKU-01821,2025-06-08 19:00:02,DAMAGED,194.62,DAMAGED
RET-004408,ORD-000294,SKU-01651,2025-07-03 21:42:30,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004409,ORD-001507,SKU-01767,2023-08-09 22:12:08,NO_LONGER_NEEDED,194.62,USED
RET-004410,ORD-002423,SKU-00802,2024-04-10 01:45:16,NOT_AS_DESCRIBED,194.62,NEW
RET-004411,ORD-001139,SKU-01598,2023-09-17 08:30:05,SIZE_ISSUE,194.62,DAMAGED
RET-004412,ORD-004521,SKU-02472,2023-04-12 17:22:09,NOT_AS_DESCRIBED,194.62,NEW
RET-004413,ORD-001624,SKU-01590,2024-07-07 02:46:13,SIZE_ISSUE,194.62,NEW
RET-004414,ORD-003532,SKU-00183,2024-07-29 07:35:16,SIZE_ISSUE,194.62,NEW
RET-004415,ORD-000782,SKU-02644,2024-07-14 17:52:22,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004416,ORD-001609,SKU-00608,2024-03-11 13:55:11,SIZE_ISSUE,194.62,DAMAGED
RET-004417,ORD-000034,SKU-00609,2025-05-18 13:39:23,NO_LONGER_NEEDED,194.62,USED
RET-004418,ORD-004938,SKU-01127,2025-02-19 10:28:17,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004419,ORD-002207,SKU-01466,2024-09-11 16:09:31,SIZE_ISSUE,194.62,DAMAGED
RET-004420,ORD-002049,SKU-02465,2024-12-16 21:12:42,DAMAGED,194.62,USED
RET-004421,ORD-000435,SKU-02646,2025-08-24 03:44:52,DAMAGED,194.62,DAMAGED
RET-004422,ORD-002458,SKU-00289,2025-05-10 16:49:05,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004423,ORD-003567,SKU-00486,2025-08-19 09:24:57,DAMAGED,194.62,DAMAGED
RET-004424,ORD-000670,SKU-00254,2023-04-08 11:49:51,NO_LONGER_NEEDED,194.62,USED
RET-004425,ORD-003834,SKU-02862,2023-06-03 03:38:44,SIZE_ISSUE,194.62,USED
RET-004426,ORD-001702,SKU-00538,2024-08-07 18:03:35,SIZE_ISSUE,194.62,DAMAGED
RET-004427,ORD-003153,SKU-01409,2024-07-14 15:27:25,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004428,ORD-001541,SKU-02299,2025-11-17 11:34:47,NO_LONGER_NEEDED,194.62,NEW
RET-004429,ORD-003932,SKU-01542,2023-09-04 08:15:13,DAMAGED,194.62,NEW
RET-004430,ORD-003799,SKU-02973,2025-01-02 11:03:30,SIZE_ISSUE,194.62,NEW
RET-004431,ORD-001785,SKU-02581,2024-06-30 18:04:10,NO_LONGER_NEEDED,194.62,USED
RET-004432,ORD-004957,SKU-00272,2024-04-18 22:48:09,NOT_AS_DESCRIBED,194.62,NEW
RET-004433,ORD-003638,SKU-01362,2023-12-13 07:06:53,DAMAGED,194.62,USED
RET-004434,ORD-002701,SKU-00119,2023-08-24 18:16:57,DAMAGED,194.62,NEW
RET-004435,ORD-003916,SKU-00459,2025-01-21 11:05:25,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004436,ORD-000486,SKU-01311,2024-01-22 03:37:58,SIZE_ISSUE,194.62,USED
RET-004437,ORD-002401,SKU-00938,2024-12-15 14:13:03,SIZE_ISSUE,194.62,DAMAGED
RET-004438,ORD-000146,SKU-01359,2024-01-22 21:45:35,SIZE_ISSUE,194.62,USED
RET-004439,ORD-001678,SKU-01010,2025-05-07 12:38:18,NO_LONGER_NEEDED,194.62,NEW
RET-004440,ORD-000157,SKU-01275,2023-10-05 12:35:13,DAMAGED,194.62,NEW
RET-004441,ORD-002644,SKU-00722,2025-05-15 22:53:38,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004442,ORD-000486,SKU-02481,2024-12-05 21:32:14,SIZE_ISSUE,194.62,DAMAGED
RET-004443,ORD-003545,SKU-01424,2023-06-14 17:26:21,SIZE_ISSUE,194.62,USED
RET-004444,ORD-001312,SKU-00003,2023-01-09 22:21:17,NO_LONGER_NEEDED,194.62,NEW
RET-004445,ORD-003886,SKU-00334,2023-08-27 23:53:01,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004446,ORD-003549,SKU-01749,2025-07-23 18:54:41,DAMAGED,194.62,USED
RET-004447,ORD-003105,SKU-00469,2025-02-06 10:08:56,DAMAGED,194.62,DAMAGED
RET-004448,ORD-000484,SKU-00478,2023-10-17 07:02:12,SIZE_ISSUE,194.62,DAMAGED
RET-004449,ORD-000108,SKU-02852,2023-09-22 00:56:09,NO_LONGER_NEEDED,194.62,USED
RET-004450,ORD-000559,SKU-00298,2025-07-11 02:02:22,DAMAGED,194.62,USED
RET-004451,ORD-003630,SKU-01665,2023-06-03 05:15:31,NOT_AS_DESCRIBED,194.62,NEW
RET-004452,ORD-004553,SKU-02092,2023-12-04 11:02:57,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004453,ORD-004467,SKU-00030,2023-06-19 02:06:29,SIZE_ISSUE,194.62,NEW
RET-004454,ORD-004721,SKU-02903,2024-06-28 17:06:41,NO_LONGER_NEEDED,194.62,USED
RET-004455,ORD-003832,SKU-01746,2023-11-19 10:44:31,SIZE_ISSUE,194.62,USED
RET-004456,ORD-003124,SKU-00216,2023-01-08 10:49:22,SIZE_ISSUE,194.62,USED
RET-004457,ORD-003197,SKU-00480,2025-07-04 20:31:38,NO_LONGER_NEEDED,194.62,NEW
RET-004458,ORD-002906,SKU-02190,2025-05-31 18:09:30,SIZE_ISSUE,194.62,USED
RET-004459,ORD-000701,SKU-00328,2024-03-22 02:16:10,NOT_AS_DESCRIBED,194.62,NEW
RET-004460,ORD-001343,SKU-01072,2024-01-12 05:19:10,NO_LONGER_NEEDED,194.62,USED
RET-004461,ORD-002187,SKU-01651,2025-07-19 07:26:15,NOT_AS_DESCRIBED,194.62,NEW
RET-004462,ORD-000134,SKU-01873,2024-10-29 09:01:00,DAMAGED,194.62,DAMAGED
RET-004463,ORD-004998,SKU-01654,2025-08-16 02:05:30,NO_LONGER_NEEDED,194.62,NEW
RET-004464,ORD-001552,SKU-01746,2023-10-08 10:21:38,SIZE_ISSUE,194.62,NEW
RET-004465,ORD-002549,SKU-00467,2023-06-18 23:06:49,NOT_AS_DESCRIBED,194.62,NEW
RET-004466,ORD-001027,SKU-01281,2025-11-08 15:52:00,NOT_AS_DESCRIBED,194.62,USED
RET-004467,ORD-001077,SKU-02273,2023-08-13 04:18:43,NO_LONGER_NEEDED,194.62,NEW
RET-004468,ORD-000554,SKU-02825,2024-01-02 08:00:56,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004469,ORD-002018,SKU-01101,2025-07-20 23:59:34,NO_LONGER_NEEDED,194.62,NEW
RET-004470,ORD-003855,SKU-02913,2024-01-11 04:47:54,NOT_AS_DESCRIBED,194.62,NEW
RET-004471,ORD-000762,SKU-00560,2023-03-28 12:27:35,NOT_AS_DESCRIBED,194.62,USED
RET-004472,ORD-002191,SKU-00671,2025-10-16 04:24:01,SIZE_ISSUE,194.62,DAMAGED
RET-004473,ORD-004200,SKU-02786,2023-12-17 10:48:32,DAMAGED,194.62,USED
RET-004474,ORD-002581,SKU-00345,2024-07-18 10:13:19,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004475,ORD-001215,SKU-00989,2023-07-12 21:44:45,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004476,ORD-004195,SKU-00605,2025-02-17 10:43:22,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004477,ORD-000704,SKU-00555,2024-01-27 12:39:40,DAMAGED,194.62,DAMAGED
RET-004478,ORD-003657,SKU-00406,2023-11-25 14:32:47,DAMAGED,194.62,DAMAGED
RET-004479,ORD-001119,SKU-00520,2025-06-09 12:31:05,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004480,ORD-000567,SKU-01647,2023-07-03 01:19:17,NOT_AS_DESCRIBED,194.62,USED
RET-004481,ORD-001479,SKU-00248,2024-09-13 04:25:47,SIZE_ISSUE,194.62,DAMAGED
RET-004482,ORD-000201,SKU-00213,2023-11-24 01:32:09,SIZE_ISSUE,194.62,DAMAGED
RET-004483,ORD-002993,SKU-02080,2025-04-20 16:41:35,SIZE_ISSUE,194.62,DAMAGED
RET-004484,ORD-000244,SKU-00875,2023-01-26 10:19:03,SIZE_ISSUE,194.62,NEW
RET-004485,ORD-004335,SKU-00691,2025-05-08 10:22:14,NOT_AS_DESCRIBED,194.62,USED
RET-004486,ORD-001856,SKU-01392,2023-09-25 06:58:15,SIZE_ISSUE,194.62,NEW
RET-004487,ORD-001982,SKU-01040,2023-10-21 05:13:56,DAMAGED,194.62,USED
RET-004488,ORD-000133,SKU-01444,2023-04-09 19:48:09,NO_LONGER_NEEDED,194.62,NEW
RET-004489,ORD-001431,SKU-01841,2025-10-30 00:35:48,NO_LONGER_NEEDED,194.62,USED
RET-004490,ORD-002674,SKU-02038,2023-05-28 22:10:43,NO_LONGER_NEEDED,194.62,NEW
RET-004491,ORD-002069,SKU-02726,2023-09-08 14:31:43,DAMAGED,194.62,USED
RET-004492,ORD-004454,SKU-00770,2023-12-25 21:17:20,SIZE_ISSUE,194.62,DAMAGED
RET-004493,ORD-003570,SKU-01090,2023-08-26 14:39:32,DAMAGED,194.62,DAMAGED
RET-004494,ORD-001633,SKU-01787,2023-12-24 16:07:22,NO_LONGER_NEEDED,194.62,NEW
RET-004495,ORD-002692,SKU-01747,2023-04-06 09:41:33,SIZE_ISSUE,194.62,NEW
RET-004496,ORD-002765,SKU-02319,2023-02-06 14:44:09,DAMAGED,194.62,USED
RET-004497,ORD-003799,SKU-00891,2025-08-04 09:13:18,DAMAGED,194.62,DAMAGED
RET-004498,ORD-001745,SKU-00494,2025-11-09 02:58:51,NOT_AS_DESCRIBED,194.62,NEW
RET-004499,ORD-000110,SKU-00950,2025-04-22 01:56:11,SIZE_ISSUE,194.62,USED
RET-004500,ORD-003589,SKU-01338,2023-05-18 05:09:51,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004501,ORD-002473,SKU-01490,2024-04-29 10:31:59,SIZE_ISSUE,194.62,DAMAGED
RET-004502,ORD-002138,SKU-00093,2023-05-25 04:52:42,SIZE_ISSUE,194.62,DAMAGED
RET-004503,ORD-000926,SKU-02375,2024-10-03 07:42:23,NO_LONGER_NEEDED,194.62,NEW
RET-004504,ORD-000897,SKU-02028,2025-05-26 23:49:42,NO_LONGER_NEEDED,194.62,USED
RET-004505,ORD-003482,SKU-02373,2025-02-28 08:37:07,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004506,ORD-003192,SKU-02016,2024-12-16 19:42:52,DAMAGED,194.62,USED
RET-004507,ORD-002154,SKU-00441,2025-03-31 20:39:35,NO_LONGER_NEEDED,194.62,USED
RET-004508,ORD-004240,SKU-00349,2025-10-17 06:27:19,NOT_AS_DESCRIBED,194.62,USED
RET-004509,ORD-000281,SKU-00902,2023-06-13 22:16:05,SIZE_ISSUE,194.62,USED
RET-004510,ORD-002559,SKU-01040,2025-04-01 05:30:01,SIZE_ISSUE,194.62,USED
RET-004511,ORD-004288,SKU-00040,2024-04-07 05:55:46,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004512,ORD-004860,SKU-02845,2024-06-28 14:21:27,DAMAGED,194.62,DAMAGED
RET-004513,ORD-003663,SKU-00448,2024-06-05 02:20:30,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004514,ORD-002789,SKU-01729,2024-08-10 06:06:49,SIZE_ISSUE,194.62,NEW
RET-004515,ORD-003570,SKU-02754,2024-12-02 20:26:20,SIZE_ISSUE,194.62,NEW
RET-004516,ORD-004497,SKU-00560,2023-08-10 07:56:08,NO_LONGER_NEEDED,194.62,NEW
RET-004517,ORD-004314,SKU-02085,2025-04-18 06:48:00,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004518,ORD-000607,SKU-02159,2025-06-04 11:31:18,NOT_AS_DESCRIBED,194.62,NEW
RET-004519,ORD-000585,SKU-01182,2024-10-05 05:04:55,SIZE_ISSUE,194.62,NEW
RET-004520,ORD-000002,SKU-02451,2025-02-08 10:42:42,NOT_AS_DESCRIBED,194.62,USED
RET-004521,ORD-004881,SKU-01355,2025-10-17 10:33:55,NO_LONGER_NEEDED,194.62,NEW
RET-004522,ORD-003504,SKU-02858,2023-10-22 01:00:01,NOT_AS_DESCRIBED,194.62,USED
RET-004523,ORD-001431,SKU-02003,2023-01-11 11:03:02,SIZE_ISSUE,194.62,DAMAGED
RET-004524,ORD-001158,SKU-02011,2025-04-24 03:57:38,NO_LONGER_NEEDED,194.62,USED
RET-004525,ORD-004058,SKU-02509,2025-01-02 14:45:55,SIZE_ISSUE,194.62,USED
RET-004526,ORD-001778,SKU-00060,2024-11-01 10:09:19,DAMAGED,194.62,USED
RET-004527,ORD-001732,SKU-01731,2025-05-25 14:32:47,NOT_AS_DESCRIBED,194.62,USED
RET-004528,ORD-003575,SKU-01821,2023-10-08 02:52:57,NOT_AS_DESCRIBED,194.62,NEW
RET-004529,ORD-001842,SKU-02099,2023-09-30 03:45:45,DAMAGED,194.62,NEW
RET-004530,ORD-002087,SKU-00410,2024-12-05 21:10:42,SIZE_ISSUE,194.62,NEW
RET-004531,ORD-003683,SKU-02414,2025-06-19 02:38:01,NOT_AS_DESCRIBED,194.62,USED
RET-004532,ORD-001854,SKU-00921,2025-03-08 10:03:57,SIZE_ISSUE,194.62,DAMAGED
RET-004533,ORD-003754,SKU-00659,2025-10-04 15:35:10,DAMAGED,194.62,DAMAGED
RET-004534,ORD-000759,SKU-01907,2023-03-01 06:48:11,DAMAGED,194.62,NEW
RET-004535,ORD-000626,SKU-00074,2024-08-09 23:01:18,SIZE_ISSUE,194.62,DAMAGED
RET-004536,ORD-002321,SKU-02944,2025-01-05 14:15:43,NO_LONGER_NEEDED,194.62,NEW
RET-004537,ORD-002625,SKU-00983,2024-09-01 13:45:58,NO_LONGER_NEEDED,194.62,USED
RET-004538,ORD-000693,SKU-02111,2023-08-07 09:27:13,DAMAGED,194.62,USED
RET-004539,ORD-001328,SKU-01691,2025-05-19 00:12:11,NOT_AS_DESCRIBED,194.62,USED
RET-004540,ORD-002055,SKU-02647,2024-10-04 07:04:39,NO_LONGER_NEEDED,194.62,NEW
RET-004541,ORD-003316,SKU-02479,2025-10-30 08:52:29,DAMAGED,194.62,DAMAGED
RET-004542,ORD-001414,SKU-00637,2025-11-11 23:03:15,NOT_AS_DESCRIBED,194.62,USED
RET-004543,ORD-000716,SKU-00623,2023-05-14 21:46:18,NOT_AS_DESCRIBED,194.62,NEW
RET-004544,ORD-001923,SKU-00682,2023-06-15 14:57:21,SIZE_ISSUE,194.62,NEW
RET-004545,ORD-003925,SKU-00333,2023-08-19 05:53:25,SIZE_ISSUE,194.62,DAMAGED
RET-004546,ORD-004333,SKU-02196,2023-09-30 23:38:29,NOT_AS_DESCRIBED,194.62,USED
RET-004547,ORD-001766,SKU-00777,2025-07-23 14:50:05,NOT_AS_DESCRIBED,194.62,NEW
RET-004548,ORD-003178,SKU-00056,2023-07-24 15:48:07,DAMAGED,194.62,NEW
RET-004549,ORD-004713,SKU-02047,2023-06-19 04:48:43,NOT_AS_DESCRIBED,194.62,NEW
RET-004550,ORD-000424,SKU-00475,2025-05-29 08:01:27,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004551,ORD-003612,SKU-01573,2023-10-03 05:08:05,NOT_AS_DESCRIBED,194.62,NEW
RET-004552,ORD-002184,SKU-02137,2024-10-05 11:09:48,NOT_AS_DESCRIBED,194.62,USED
RET-004553,ORD-002570,SKU-01379,2025-06-14 21:49:58,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004554,ORD-003688,SKU-01816,2025-10-20 23:51:12,DAMAGED,194.62,DAMAGED
RET-004555,ORD-000405,SKU-00387,2024-03-07 18:43:42,DAMAGED,194.62,DAMAGED
RET-004556,ORD-004749,SKU-00232,2024-07-15 06:25:59,DAMAGED,194.62,USED
RET-004557,ORD-001144,SKU-02949,2024-06-22 05:06:59,SIZE_ISSUE,194.62,NEW
RET-004558,ORD-003123,SKU-00212,2023-05-05 06:26:47,NO_LONGER_NEEDED,194.62,NEW
RET-004559,ORD-003138,SKU-02344,2024-06-24 16:57:57,SIZE_ISSUE,194.62,DAMAGED
RET-004560,ORD-001331,SKU-00246,2024-11-07 23:35:12,SIZE_ISSUE,194.62,NEW
RET-004561,ORD-000194,SKU-00697,2025-03-21 10:54:33,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004562,ORD-003424,SKU-01373,2025-04-29 17:58:04,SIZE_ISSUE,194.62,USED
RET-004563,ORD-001548,SKU-02261,2025-10-28 04:58:38,DAMAGED,194.62,DAMAGED
RET-004564,ORD-001282,SKU-00581,2023-03-27 04:01:13,DAMAGED,194.62,USED
RET-004565,ORD-002492,SKU-02602,2023-02-18 12:00:21,DAMAGED,194.62,DAMAGED
RET-004566,ORD-003326,SKU-00058,2023-06-02 16:29:08,NOT_AS_DESCRIBED,194.62,NEW
RET-004567,ORD-001839,SKU-00373,2024-12-30 04:28:38,DAMAGED,194.62,DAMAGED
RET-004568,ORD-002163,SKU-02624,2024-06-12 23:04:57,SIZE_ISSUE,194.62,USED
RET-004569,ORD-000874,SKU-01051,2024-11-11 00:57:10,NO_LONGER_NEEDED,194.62,NEW
RET-004570,ORD-002741,SKU-02105,2025-11-29 19:03:02,DAMAGED,194.62,NEW
RET-004571,ORD-003909,SKU-00801,2024-11-03 02:14:59,SIZE_ISSUE,194.62,DAMAGED
RET-004572,ORD-002995,SKU-00410,2025-04-05 15:40:53,SIZE_ISSUE,194.62,DAMAGED
RET-004573,ORD-000863,SKU-01858,2023-03-14 07:47:48,SIZE_ISSUE,194.62,NEW
RET-004574,ORD-003936,SKU-00293,2025-07-24 07:59:52,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004575,ORD-003689,SKU-01990,2024-11-05 19:32:04,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004576,ORD-003533,SKU-01706,2025-11-21 21:30:33,SIZE_ISSUE,194.62,DAMAGED
RET-004577,ORD-004687,SKU-00247,2025-11-17 22:24:33,SIZE_ISSUE,194.62,DAMAGED
RET-004578,ORD-001214,SKU-00519,2023-09-22 22:56:22,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004579,ORD-001862,SKU-02941,2024-11-23 17:05:25,NO_LONGER_NEEDED,194.62,NEW
RET-004580,ORD-001623,SKU-01144,2024-05-03 18:24:03,SIZE_ISSUE,194.62,DAMAGED
RET-004581,ORD-000411,SKU-02214,2024-12-20 06:28:17,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004582,ORD-003466,SKU-01820,2024-06-06 01:30:01,NO_LONGER_NEEDED,194.62,USED
RET-004583,ORD-004007,SKU-01663,2023-09-12 22:30:50,DAMAGED,194.62,NEW
RET-004584,ORD-001105,SKU-00816,2024-11-25 06:19:31,NO_LONGER_NEEDED,194.62,USED
RET-004585,ORD-003921,SKU-02987,2025-11-24 01:48:41,DAMAGED,194.62,USED
RET-004586,ORD-000559,SKU-02848,2025-08-10 07:27:56,DAMAGED,194.62,NEW
RET-004587,ORD-002169,SKU-00583,2023-02-19 00:19:57,DAMAGED,194.62,DAMAGED
RET-004588,ORD-000062,SKU-01363,2023-12-24 23:10:56,SIZE_ISSUE,194.62,NEW
RET-004589,ORD-003857,SKU-02586,2023-07-22 15:53:45,NO_LONGER_NEEDED,194.62,NEW
RET-004590,ORD-003783,SKU-01206,2025-11-10 12:06:20,NO_LONGER_NEEDED,194.62,USED
RET-004591,ORD-001224,SKU-00468,2025-07-12 08:48:54,NO_LONGER_NEEDED,194.62,NEW
RET-004592,ORD-002507,SKU-01527,2023-06-30 17:12:32,NO_LONGER_NEEDED,194.62,NEW
RET-004593,ORD-003500,SKU-02003,2025-09-25 15:48:29,DAMAGED,194.62,NEW
RET-004594,ORD-004399,SKU-00618,2025-06-10 10:52:45,DAMAGED,194.62,NEW
RET-004595,ORD-002078,SKU-00119,2025-07-16 11:02:58,DAMAGED,194.62,USED
RET-004596,ORD-000020,SKU-00948,2023-05-24 17:51:27,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004597,ORD-004603,SKU-00688,2024-11-02 07:00:03,NOT_AS_DESCRIBED,194.62,NEW
RET-004598,ORD-002227,SKU-00724,2025-07-17 06:41:38,DAMAGED,194.62,DAMAGED
RET-004599,ORD-004719,SKU-01604,2025-03-08 09:53:04,NO_LONGER_NEEDED,194.62,NEW
RET-004600,ORD-002482,SKU-00572,2023-03-14 22:38:05,SIZE_ISSUE,194.62,USED
RET-004601,ORD-002794,SKU-01305,2024-12-28 12:01:03,SIZE_ISSUE,194.62,NEW
RET-004602,ORD-003051,SKU-02881,2023-02-07 03:20:01,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004603,ORD-000667,SKU-01218,2023-04-17 01:02:21,NO_LONGER_NEEDED,194.62,USED
RET-004604,ORD-003503,SKU-00577,2023-10-19 13:21:23,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004605,ORD-003769,SKU-02309,2025-10-17 13:05:38,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004606,ORD-002740,SKU-02017,2025-03-28 23:11:06,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004607,ORD-001768,SKU-00004,2024-04-30 21:07:46,NO_LONGER_NEEDED,194.62,NEW
RET-004608,ORD-000029,SKU-02178,2024-11-06 03:32:37,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004609,ORD-002413,SKU-01883,2023-03-04 04:01:46,NO_LONGER_NEEDED,194.62,NEW
RET-004610,ORD-002549,SKU-01071,2023-06-23 14:38:43,SIZE_ISSUE,194.62,NEW
RET-004611,ORD-001958,SKU-01868,2024-05-07 01:48:57,SIZE_ISSUE,194.62,DAMAGED
RET-004612,ORD-001109,SKU-00533,2025-04-25 06:07:00,NOT_AS_DESCRIBED,194.62,USED
RET-004613,ORD-004507,SKU-01002,2024-10-29 04:08:12,DAMAGED,194.62,USED
RET-004614,ORD-002958,SKU-02255,2025-07-16 09:07:50,NOT_AS_DESCRIBED,194.62,NEW
RET-004615,ORD-002420,SKU-02819,2024-12-05 21:37:34,NO_LONGER_NEEDED,194.62,NEW
RET-004616,ORD-001414,SKU-00022,2024-09-26 08:47:30,NO_LONGER_NEEDED,194.62,USED
RET-004617,ORD-004208,SKU-01451,2024-03-24 22:55:22,SIZE_ISSUE,194.62,DAMAGED
RET-004618,ORD-003385,SKU-00360,2023-09-10 19:29:39,NO_LONGER_NEEDED,194.62,USED
RET-004619,ORD-002823,SKU-00247,2025-07-21 00:37:22,NOT_AS_DESCRIBED,194.62,USED
RET-004620,ORD-001951,SKU-02097,2023-03-21 04:44:06,NO_LONGER_NEEDED,194.62,USED
RET-004621,ORD-004365,SKU-01650,2025-06-10 12:06:04,SIZE_ISSUE,194.62,NEW
RET-004622,ORD-001775,SKU-01098,2024-07-20 22:16:51,NO_LONGER_NEEDED,194.62,USED
RET-004623,ORD-004581,SKU-00889,2025-05-26 13:03:21,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004624,ORD-000627,SKU-02633,2023-01-27 17:41:54,DAMAGED,194.62,DAMAGED
RET-004625,ORD-004534,SKU-01845,2023-09-06 18:58:17,SIZE_ISSUE,194.62,USED
RET-004626,ORD-001292,SKU-02427,2023-11-11 23:27:13,SIZE_ISSUE,194.62,NEW
RET-004627,ORD-003822,SKU-01255,2023-01-12 01:18:41,NOT_AS_DESCRIBED,194.62,NEW
RET-004628,ORD-004817,SKU-01238,2024-05-16 05:48:34,DAMAGED,194.62,DAMAGED
RET-004629,ORD-002834,SKU-01865,2025-01-25 08:03:30,DAMAGED,194.62,NEW
RET-004630,ORD-002092,SKU-01365,2023-12-30 16:05:00,DAMAGED,194.62,DAMAGED
RET-004631,ORD-003782,SKU-00848,2025-09-10 00:20:49,NO_LONGER_NEEDED,194.62,NEW
RET-004632,ORD-002709,SKU-00844,2023-05-15 06:24:29,DAMAGED,194.62,USED
RET-004633,ORD-003210,SKU-02376,2024-10-12 05:11:35,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004634,ORD-000582,SKU-02178,2024-05-28 14:41:22,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004635,ORD-003917,SKU-00478,2025-02-11 08:01:16,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004636,ORD-003113,SKU-01937,2025-10-05 02:50:15,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004637,ORD-004847,SKU-00490,2024-07-18 16:40:11,SIZE_ISSUE,194.62,NEW
RET-004638,ORD-001580,SKU-01010,2024-03-13 21:29:35,SIZE_ISSUE,194.62,DAMAGED
RET-004639,ORD-004602,SKU-02754,2023-10-19 09:25:29,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004640,ORD-004427,SKU-00431,2023-10-28 16:00:27,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004641,ORD-000094,SKU-00169,2024-07-13 05:39:33,NOT_AS_DESCRIBED,194.62,NEW
RET-004642,ORD-002744,SKU-00326,2024-02-17 23:42:26,DAMAGED,194.62,DAMAGED
RET-004643,ORD-004151,SKU-02372,2024-12-23 11:09:14,DAMAGED,194.62,NEW
RET-004644,ORD-003940,SKU-02046,2023-02-08 09:29:06,DAMAGED,194.62,USED
RET-004645,ORD-004528,SKU-01407,2024-06-12 12:25:38,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004646,ORD-000762,SKU-01458,2024-01-10 05:33:12,NO_LONGER_NEEDED,194.62,USED
RET-004647,ORD-000499,SKU-02131,2024-03-09 22:41:14,DAMAGED,194.62,DAMAGED
RET-004648,ORD-001670,SKU-01868,2024-12-15 21:04:49,SIZE_ISSUE,194.62,USED
RET-004649,ORD-000829,SKU-00821,2024-07-24 14:11:35,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004650,ORD-004628,SKU-01586,2023-01-08 14:38:04,SIZE_ISSUE,194.62,USED
RET-004651,ORD-004363,SKU-00168,2025-03-16 01:00:29,NO_LONGER_NEEDED,194.62,NEW
RET-004652,ORD-001575,SKU-01460,2025-04-11 19:27:03,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004653,ORD-003385,SKU-01097,2023-12-21 08:53:50,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004654,ORD-001629,SKU-01497,2025-03-24 09:21:38,DAMAGED,194.62,DAMAGED
RET-004655,ORD-003488,SKU-02071,2024-10-17 19:50:44,DAMAGED,194.62,DAMAGED
RET-004656,ORD-004953,SKU-00767,2023-08-11 10:29:52,SIZE_ISSUE,194.62,NEW
RET-004657,ORD-000435,SKU-02205,2024-04-17 21:33:25,DAMAGED,194.62,USED
RET-004658,ORD-001233,SKU-01230,2025-08-18 00:28:06,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004659,ORD-004160,SKU-01084,2025-09-03 06:23:41,NOT_AS_DESCRIBED,194.62,USED
